group_id,param_id,graph_id,members,source_method
49,47,1385,3 8 11 15 16 21,exhaustive
49,47,1384,3 8 13 15 17 21,exhaustive
49,47,1386,3 8 13 16 17 18,exhaustive
49,47,1384,3 8 9 14 16 21,exhaustive
49,47,1385,3 8 9 16 19 20,exhaustive
49,47,1385,3 9 10 11 13 20,exhaustive
49,47,1384,3 9 13 14 19 20,exhaustive
49,47,1385,4 5 12 13 15 20,exhaustive
49,47,1387,4 5 6 15 16 17,exhaustive
49,47,1386,4 5 6 8 10 15,exhaustive
49,47,1384,4 5 6 8 9 21,exhaustive
49,47,1385,4 5 6 9 16 20,exhaustive
49,47,1385,4 6 11 14 18 19,exhaustive
49,47,1384,4 6 11 16 18 20,exhaustive
49,47,1386,4 6 15 17 19 20,exhaustive
49,47,1387,4 6 8 13 15 20,exhaustive
49,47,1384,4 7 12 15 17 20,exhaustive
49,47,1385,4 7 8 12 17 18,exhaustive
49,47,1387,4 7 8 9 11 12,exhaustive
49,47,1384,4 8 12 14 18 19,exhaustive
49,47,1386,4 8 9 12 14 16,exhaustive
49,47,1386,4 9 11 12 13 17,exhaustive
49,47,1387,4 9 12 14 17 21,exhaustive
49,47,1385,5 10 11 12 15 21,exhaustive
49,47,1384,5 10 11 12 16 18,exhaustive
49,47,1385,5 10 12 13 17 18,exhaustive
49,47,1384,5 12 13 18 19 20,exhaustive
49,47,1385,5 12 14 16 18 19,exhaustive
49,47,1387,5 6 10 14 15 21,exhaustive
49,47,1384,5 6 13 17 18 21,exhaustive
49,47,1384,5 6 7 14 18 19,exhaustive
49,47,1385,5 6 7 8 18 21,exhaustive
49,47,1385,5 6 9 11 13 21,exhaustive
49,47,1386,5 7 9 11 12 16,exhaustive
49,47,1384,5 8 10 12 13 15,exhaustive
49,47,1387,5 8 9 12 16 19,exhaustive
49,47,1386,5 9 10 12 19 20,exhaustive
49,47,1386,6 10 14 15 16 17,exhaustive
49,47,1385,6 16 17 18 20 21,exhaustive
49,47,1386,6 7 11 14 15 21,exhaustive
49,47,1387,6 7 11 15 19 20,exhaustive
49,47,1385,6 7 13 14 17 18,exhaustive
49,47,1384,6 7 8 16 17 18,exhaustive
49,47,1384,6 7 9 10 14 17,exhaustive
49,47,1385,6 7 9 14 19 20,exhaustive
49,47,1385,6 8 10 11 16 18,exhaustive
49,47,1387,6 8 10 15 17 19,exhaustive
49,47,1384,6 8 10 18 20 21,exhaustive
49,47,1386,6 8 11 13 15 19,exhaustive
49,47,1384,6 8 9 10 11 13,exhaustive
49,47,1385,6 8 9 10 14 21,exhaustive
49,47,1385,6 9 10 11 17 19,exhaustive
49,47,1384,6 9 11 14 19 21,exhaustive
49,47,1384,6 9 16 17 19 20,exhaustive
49,47,1384,7 10 11 12 14 15,exhaustive
49,47,1384,7 11 12 13 17 18,exhaustive
49,47,1385,7 11 12 15 17 19,exhaustive
49,47,1385,7 12 14 15 16 20,exhaustive
49,47,1385,8 10 12 14 15 19,exhaustive
49,47,1384,8 11 12 15 19 21,exhaustive
49,47,1385,8 12 18 19 20 21,exhaustive
49,47,1387,9 10 12 13 17 20,exhaustive
49,47,1387,9 11 12 13 14 16,exhaustive
49,47,1386,9 12 13 14 20 21,exhaustive
49,48,1390,2 3 10 14 15 16 19 20,exhaustive
49,48,1389,2 3 13 16 17 18 19 20,exhaustive
49,48,1390,2 3 4 5 7 15 17 19,exhaustive
49,48,1389,2 3 4 5 7 18 20 21,exhaustive
49,48,1390,2 3 4 5 7 9 11 13,exhaustive
49,48,1390,2 3 4 8 11 15 16 21,exhaustive
49,48,1388,2 3 4 8 13 16 17 18,exhaustive
49,48,1390,2 3 4 8 9 16 19 20,exhaustive
49,48,1389,2 3 5 8 10 13 16 18,exhaustive
49,48,1388,2 3 7 11 16 17 18 19,exhaustive
49,48,1390,2 3 7 9 14 17 19 21,exhaustive
49,48,1388,2 3 8 10 13 14 18 21,exhaustive
49,48,1390,2 4 12 14 15 16 17 19,exhaustive
49,48,1390,2 4 12 14 16 18 20 21,exhaustive
49,48,1390,2 4 5 10 11 12 15 21,exhaustive
49,48,1390,2 4 5 10 12 13 17 18,exhaustive
49,48,1388,2 4 5 9 10 12 19 20,exhaustive
49,48,1388,2 4 6 7 11 14 15 21,exhaustive
49,48,1390,2 4 6 7 13 14 17 18,exhaustive
49,48,1390,2 4 6 7 9 14 19 20,exhaustive
49,48,1389,2 4 6 8 10 15 17 19,exhaustive
49,48,1390,2 4 6 8 10 18 20 21,exhaustive
49,48,1390,2 4 6 8 9 10 11 13,exhaustive
49,48,1389,2 4 9 11 12 13 14 16,exhaustive
49,48,1390,2 5 6 10 11 13 18 19,exhaustive
49,48,1388,2 5 6 14 15 16 19 21,exhaustive
49,48,1390,2 5 6 7 9 13 16 17,exhaustive
49,48,1388,2 5 7 8 9 12 13 19,exhaustive
49,48,1389,2 5 7 9 10 12 14 19,exhaustive
49,48,1388,2 6 7 10 11 13 15 20,exhaustive
49,48,1389,2 6 7 11 13 15 17 21,exhaustive
49,48,1389,2 6 7 8 14 15 16 21,exhaustive
49,48,1390,2 7 8 10 11 12 18 21,exhaustive
49,48,1390,2 8 12 13 15 16 20 21,exhaustive
49,48,1389,2 9 10 11 12 19 20 21,exhaustive
49,48,1388,2 9 10 12 16 17 20 21,exhaustive
49,48,1389,3 11 14 16 17 18 19 21,exhaustive
49,48,1390,3 4 5 10 11 13 14 15,exhaustive
49,48,1388,3 4 5 11 13 18 20 21,exhaustive
49,48,1388,3 4 5 7 14 16 18 20,exhaustive
49,48,1389,3 4 5 8 11 18 19 21,exhaustive
49,48,1389,3 4 7 10 14 17 18 20,exhaustive
49,48,1390,3 4 8 9 10 11 17 21,exhaustive
49,48,1388,3 5 10 11 17 18 19 21,exhaustive
49,48,1390,3 5 7 8 13 15 16 20,exhaustive
49,48,1390,3 5 7 9 10 16 17 20,exhaustive
49,48,1390,3 5 8 9 13 14 16 21,exhaustive
49,48,1390,3 7 10 11 15 17 20 21,exhaustive
49,48,1389,3 7 8 10 11 13 14 18,exhaustive
49,48,1388,3 7 8 10 14 18 19 20,exhaustive
49,48,1390,3 8 13 14 15 17 19 21,exhaustive
49,48,1390,3 9 10 11 13 14 19 20,exhaustive
49,48,1389,4 5 6 10 11 15 16 17,exhaustive
49,48,1388,4 5 6 7 8 10 15 17,exhaustive
49,48,1390,4 5 6 8 9 16 20 21,exhaustive
49,48,1390,4 5 7 12 13 15 17 20,exhaustive
49,48,1389,4 5 9 12 13 14 17 21,exhaustive
49,48,1390,4 6 11 14 16 18 19 20,exhaustive
49,48,1389,4 6 8 13 14 15 19 20,exhaustive
49,48,1388,4 6 8 15 17 19 20 21,exhaustive
49,48,1390,4 7 8 12 14 17 18 19,exhaustive
49,48,1389,4 7 8 9 11 12 16 20,exhaustive
49,48,1388,4 8 9 10 11 12 14 16,exhaustive
49,48,1388,4 9 11 12 13 14 17 19,exhaustive
49,48,1390,5 10 11 12 14 16 18 19,exhaustive
49,48,1388,5 6 10 13 14 15 16 17,exhaustive
49,48,1389,5 6 10 14 15 16 20 21,exhaustive
49,48,1390,5 6 13 16 17 18 20 21,exhaustive
49,48,1389,5 6 7 11 13 15 19 20,exhaustive
49,48,1390,5 6 7 8 14 18 19 21,exhaustive
49,48,1390,5 6 9 11 13 14 19 21,exhaustive
49,48,1388,5 7 8 9 11 12 16 21,exhaustive
49,48,1389,5 7 8 9 12 16 17 19,exhaustive
49,48,1390,5 8 10 12 13 14 15 19,exhaustive
49,48,1390,5 8 12 13 18 19 20 21,exhaustive
49,48,1390,6 7 8 10 11 16 17 18,exhaustive
49,48,1390,6 7 8 9 10 14 17 21,exhaustive
49,48,1388,6 8 11 13 15 16 19 20,exhaustive
49,48,1390,6 9 10 11 16 17 19 20,exhaustive
49,48,1390,7 10 11 12 14 15 16 20,exhaustive
49,48,1390,7 11 12 13 16 17 18 20,exhaustive
49,48,1390,7 8 11 12 15 17 19 21,exhaustive
49,48,1388,7 9 12 13 14 17 20 21,exhaustive
49,48,1389,8 9 10 12 13 17 20 21,exhaustive
