n,k,t,lambda,mu,lib_id,members,source_method
39,10,6,1,3,1,3 15 16 17 24 25 34 35 36 38,exhaustive
39,10,6,1,3,1,3 15 17 20 22 24 31 36 38 39,exhaustive
39,10,6,1,3,1,3 4 10 11 15 16 23 24 35 36,exhaustive
39,10,6,1,3,1,3 4 13 14 15 22 24 32 35 36,exhaustive
39,10,6,1,3,1,3 4 8 11 15 24 25 29 34 36,exhaustive
39,10,6,1,3,1,3 4 8 15 20 24 31 32 36 37,exhaustive
39,10,6,1,3,1,3 5 10 15 16 17 22 24 32 36,exhaustive
39,10,6,1,3,1,3 5 15 17 19 24 25 29 31 36,exhaustive
39,10,6,1,3,1,3 5 7 13 15 20 24 32 36 39,exhaustive
39,10,6,1,3,1,3 5 7 15 16 23 24 25 26 36,exhaustive
39,10,6,1,3,1,3 5 8 13 15 22 24 26 31 36,exhaustive
39,10,6,1,3,1,3 7 11 14 15 16 24 32 36 37,exhaustive
39,10,6,1,3,1,3 7 11 15 23 24 34 36 38 39,exhaustive
39,10,6,1,3,1,3 8 13 15 19 23 24 25 35 36,exhaustive
39,10,6,1,3,1,3 8 15 19 24 26 28 29 36 37,exhaustive
39,10,6,1,3,1,3 8 15 20 22 24 28 34 35 36,exhaustive
39,10,6,1,3,1,4 5 11 12 17 18 21 27 37 39,exhaustive
39,10,6,1,3,1,4 5 12 18 19 21 26 27 34 35,exhaustive
39,10,6,1,3,1,4 5 6 9 16 20 28 29 30 33,exhaustive
39,10,6,1,3,1,4 6 7 9 14 17 20 25 30 33,exhaustive
39,10,6,1,3,1,4 6 9 14 19 23 30 31 33 38,exhaustive
39,10,6,1,3,1,4 6 9 22 23 26 29 30 33 39,exhaustive
39,10,6,1,3,1,4 7 10 12 18 21 26 27 32 38,exhaustive
39,10,6,1,3,1,4 8 12 13 17 18 21 27 28 38,exhaustive
39,10,6,1,3,1,5 11 12 13 16 18 19 21 27 38,exhaustive
39,10,6,1,3,1,5 12 13 14 18 21 23 27 28 37,exhaustive
39,10,6,1,3,1,5 12 14 16 18 21 27 31 35 39,exhaustive
39,10,6,1,3,1,5 12 18 21 27 28 31 32 34 38,exhaustive
39,10,6,1,3,1,5 6 7 8 9 10 11 28 30 33,exhaustive
39,10,6,1,3,1,5 6 7 9 14 22 29 30 33 34,exhaustive
39,10,6,1,3,1,5 6 9 10 20 25 30 33 35 37,exhaustive
39,10,6,1,3,1,6 7 8 9 17 19 30 32 33 34,exhaustive
39,10,6,1,3,1,6 7 9 11 19 20 30 31 33 35,exhaustive
39,10,6,1,3,1,6 7 9 25 28 29 30 32 33 35,exhaustive
39,10,6,1,3,1,6 8 9 10 22 23 30 33 37 38,exhaustive
39,10,6,1,3,1,6 8 9 11 14 19 22 30 33 39,exhaustive
39,10,6,1,3,1,6 8 9 16 23 28 30 32 33 39,exhaustive
39,10,6,1,3,1,6 9 10 20 23 26 28 30 31 33,exhaustive
39,10,6,1,3,1,6 9 11 13 14 17 30 31 33 34,exhaustive
39,10,6,1,3,1,6 9 11 13 26 28 30 33 35 39,exhaustive
39,10,6,1,3,1,6 9 13 14 25 29 30 33 38 39,exhaustive
39,10,6,1,3,1,6 9 13 16 26 29 30 32 33 34,exhaustive
39,10,6,1,3,1,6 9 16 17 19 20 23 30 33 37,exhaustive
39,10,6,1,3,1,6 9 19 30 32 33 35 37 38 39,exhaustive
39,10,6,1,3,1,7 10 12 13 17 18 21 23 27 29,exhaustive
39,10,6,1,3,1,7 12 17 18 21 22 26 27 35 37,exhaustive
39,10,6,1,3,1,7 8 12 16 18 21 27 29 31 38,exhaustive
39,10,6,1,3,1,8 10 12 13 14 16 18 20 21 27,exhaustive
39,10,6,1,3,1,8 10 12 17 18 21 25 26 27 39,exhaustive
39,12,4,3,4,1,10 11 12 13 18 20 21 25 27 28 32 38,exhaustive
39,12,4,3,4,1,10 11 12 18 24 25 27 28 29 32 38 39,exhaustive
39,12,4,3,4,1,10 12 13 16 18 19 20 21 26 27 32 38,exhaustive
39,12,4,3,4,1,10 12 14 16 18 20 27 31 32 33 34 38,exhaustive
39,12,4,3,4,1,10 13 17 18 19 20 21 22 26 27 29 30,exhaustive
39,12,4,3,4,1,10 13 17 18 19 20 21 26 27 28 35 36,exhaustive
39,12,4,3,4,1,10 14 15 17 19 21 23 27 30 34 35 37,exhaustive
39,12,4,3,4,1,10 14 15 17 19 23 25 27 30 32 33 37,exhaustive
39,12,4,3,4,1,10 15 17 20 22 26 27 30 31 33 35 37,exhaustive
39,12,4,3,4,1,10 16 17 18 19 22 23 24 26 27 29 30,exhaustive
39,12,4,3,4,1,10 16 17 18 19 23 24 26 27 28 35 36,exhaustive
39,12,4,3,4,1,10 17 18 19 22 25 26 27 29 30 32 33,exhaustive
39,12,4,3,4,1,10 17 18 19 22 26 27 29 30 33 35 37,exhaustive
39,12,4,3,4,1,10 17 18 19 25 26 27 28 32 33 35 36,exhaustive
39,12,4,3,4,1,10 18 20 22 27 29 30 31 32 33 34 38,exhaustive
39,12,4,3,4,1,11 12 13 15 16 21 23 27 29 31 32 39,exhaustive
39,12,4,3,4,1,11 12 13 16 17 18 19 21 22 23 27 29,exhaustive
39,12,4,3,4,1,11 13 18 20 21 25 26 27 28 31 36 38,exhaustive
39,12,4,3,4,1,11 13 18 20 23 25 27 29 30 33 34 37,exhaustive
39,12,4,3,4,1,11 13 18 23 27 29 33 34 36 37 38 39,exhaustive
39,12,4,3,4,1,11 14 18 20 21 23 25 27 28 30 34 37,exhaustive
39,12,4,3,4,1,11 15 16 17 21 27 29 31 32 34 36 39,exhaustive
39,12,4,3,4,1,11 15 16 19 21 27 29 30 31 32 38 39,exhaustive
39,12,4,3,4,1,11 17 18 20 23 24 25 27 30 31 34 37,exhaustive
39,12,4,3,4,1,11 18 20 21 22 23 25 27 30 32 34 37,exhaustive
39,12,4,3,4,1,11 18 20 23 25 26 27 30 33 34 37 39,exhaustive
39,12,4,3,4,1,11 18 21 22 23 27 32 34 36 37 38 39,exhaustive
39,12,4,3,4,1,11 18 24 25 26 27 28 29 31 36 38 39,exhaustive
39,12,4,3,4,1,12 13 15 16 21 22 23 26 27 28 32 38,exhaustive
39,12,4,3,4,1,12 13 15 16 23 24 25 26 27 28 35 38,exhaustive
39,12,4,3,4,1,12 13 18 19 21 22 23 27 28 29 32 38,exhaustive
39,12,4,3,4,1,12 13 18 19 23 24 25 27 28 29 35 38,exhaustive
39,12,4,3,4,1,12 14 15 16 17 19 21 23 25 27 29 31,exhaustive
39,12,4,3,4,1,12 14 15 16 17 19 24 26 27 28 29 31,exhaustive
39,12,4,3,4,1,12 14 15 16 17 19 27 29 31 33 35 37,exhaustive
39,12,4,3,4,1,12 14 15 16 25 27 29 31 33 35 37 38,exhaustive
39,12,4,3,4,1,12 14 16 18 20 21 22 23 25 27 29 31,exhaustive
39,12,4,3,4,1,12 14 16 18 20 22 24 26 27 28 29 31,exhaustive
39,12,4,3,4,1,12 14 16 18 20 22 27 29 31 33 35 37,exhaustive
39,12,4,3,4,1,12 14 18 20 21 25 26 27 28 31 32 34,exhaustive
39,12,4,3,4,1,12 15 16 17 21 25 27 29 35 37 38 39,exhaustive
39,12,4,3,4,1,12 15 16 24 25 26 27 28 29 35 37 38,exhaustive
39,12,4,3,4,1,12 15 17 19 20 24 26 27 28 29 31 39,exhaustive
39,12,4,3,4,1,12 16 17 18 19 20 24 26 27 31 38 39,exhaustive
39,12,4,3,4,1,14 15 16 19 23 25 27 31 33 35 36 38,exhaustive
39,12,4,3,4,1,14 15 17 19 22 24 26 27 28 29 31 36,exhaustive
39,12,4,3,4,1,14 16 17 18 19 22 24 26 27 31 36 38,exhaustive
39,12,4,3,4,1,15 16 17 19 21 23 25 27 35 36 38 39,exhaustive
39,12,4,3,4,1,15 16 19 23 24 25 26 27 28 35 36 38,exhaustive
39,12,4,3,4,1,15 17 19 21 23 25 27 29 30 31 32 34,exhaustive
39,12,4,3,4,1,15 17 19 21 23 25 27 29 31 36 38 39,exhaustive
39,12,4,3,4,1,15 17 19 24 26 27 28 29 30 31 32 34,exhaustive
39,12,4,3,4,1,15 17 19 24 26 27 28 29 31 36 38 39,exhaustive
39,12,4,3,4,1,15 17 19 27 29 30 31 32 33 34 35 37,exhaustive
39,12,4,3,4,1,15 17 19 27 29 31 33 35 36 37 38 39,exhaustive
39,12,4,3,4,1,18 20 21 22 23 25 27 29 30 31 32 34,exhaustive
39,12,4,3,4,1,18 20 21 22 23 25 27 29 31 36 38 39,exhaustive
39,12,4,3,4,1,18 20 22 24 26 27 28 29 30 31 32 34,exhaustive
39,12,4,3,4,1,18 20 22 24 26 27 28 29 31 36 38 39,exhaustive
39,12,4,3,4,1,18 20 22 27 29 30 31 32 33 34 35 37,exhaustive
39,12,4,3,4,1,18 20 22 27 29 31 33 35 36 37 38 39,exhaustive
39,12,4,3,4,1,2 10 11 12 18 19 20 21 25 27 32 34,exhaustive
39,12,4,3,4,1,2 10 11 15 21 27 28 29 34 35 36 39,exhaustive
39,12,4,3,4,1,2 10 11 15 24 27 28 29 36 37 38 39,exhaustive
39,12,4,3,4,1,2 10 11 18 20 23 24 25 27 30 34 37,exhaustive
39,12,4,3,4,1,2 10 11 18 21 27 31 32 34 35 36 39,exhaustive
39,12,4,3,4,1,2 10 11 18 23 24 27 34 36 37 38 39,exhaustive
39,12,4,3,4,1,2 10 11 18 24 27 31 32 36 37 38 39,exhaustive
39,12,4,3,4,1,2 10 12 13 15 20 21 27 28 32 37 38,exhaustive
39,12,4,3,4,1,2 10 12 14 15 16 20 27 33 34 37 38,exhaustive
39,12,4,3,4,1,2 10 12 15 24 27 28 29 32 37 38 39,exhaustive
39,12,4,3,4,1,2 10 13 14 15 16 17 20 27 30 33 37,exhaustive
39,12,4,3,4,1,2 10 13 14 15 17 19 21 27 34 35 36,exhaustive
39,12,4,3,4,1,2 10 13 14 15 17 19 25 27 32 33 36,exhaustive
39,12,4,3,4,1,2 10 14 15 16 19 20 23 27 33 36 37,exhaustive
39,12,4,3,4,1,2 11 12 13 16 18 21 23 27 28 29 31,exhaustive
39,12,4,3,4,1,2 11 12 13 18 21 22 23 27 28 32 37,exhaustive
39,12,4,3,4,1,2 11 13 14 18 24 27 28 30 32 37 39,exhaustive
39,12,4,3,4,1,2 11 14 16 18 20 27 28 30 33 37 39,exhaustive
39,12,4,3,4,1,2 11 14 18 21 23 25 27 28 30 37 39,exhaustive
39,12,4,3,4,1,2 11 16 17 18 21 27 28 29 31 34 36,exhaustive
39,12,4,3,4,1,2 11 16 18 19 21 27 28 29 30 31 38,exhaustive
39,12,4,3,4,1,2 12 13 14 18 22 24 27 32 35 37 39,exhaustive
39,12,4,3,4,1,2 12 14 16 18 19 20 21 27 31 32 34,exhaustive
39,12,4,3,4,1,2 12 14 16 18 20 22 27 33 35 37 39,exhaustive
39,12,4,3,4,1,2 12 14 16 18 21 23 25 27 31 32 39,exhaustive
39,12,4,3,4,1,2 12 14 18 21 22 23 25 27 35 37 39,exhaustive
39,12,4,3,4,1,2 12 15 21 25 26 27 28 29 34 35 39,exhaustive
39,12,4,3,4,1,2 12 15 24 25 26 27 28 29 37 38 39,exhaustive
39,12,4,3,4,1,2 12 18 21 22 23 25 27 28 29 31 35,exhaustive
39,12,4,3,4,1,2 12 18 21 25 26 27 31 32 34 35 39,exhaustive
39,12,4,3,4,1,2 12 18 24 25 26 27 31 32 37 38 39,exhaustive
39,12,4,3,4,1,2 13 15 20 21 26 27 28 31 36 37 38,exhaustive
39,12,4,3,4,1,2 15 16 21 22 26 27 28 30 31 32 38,exhaustive
39,12,4,3,4,1,2 15 16 24 25 26 27 28 30 31 35 38,exhaustive
39,12,4,3,4,1,2 15 24 26 27 28 29 31 36 37 38 39,exhaustive
39,12,4,3,4,1,2 18 19 20 21 22 27 29 30 31 32 34,exhaustive
39,12,4,3,4,1,2 18 19 21 22 27 28 29 30 31 32 38,exhaustive
39,12,4,3,4,1,2 18 19 24 25 27 28 29 30 31 35 38,exhaustive
39,12,4,3,4,1,2 3 10 11 12 13 16 18 21 23 28 35,exhaustive
39,12,4,3,4,1,2 3 10 11 15 16 22 25 26 29 33 36,exhaustive
39,12,4,3,4,1,2 3 10 11 16 17 18 21 28 34 35 36,exhaustive
39,12,4,3,4,1,2 3 10 11 16 18 19 21 28 30 35 38,exhaustive
39,12,4,3,4,1,2 3 10 12 13 15 19 21 23 32 35 39,exhaustive
39,12,4,3,4,1,2 3 10 12 15 20 24 28 29 32 37 39,exhaustive
39,12,4,3,4,1,2 3 10 12 16 18 19 21 23 32 38 39,exhaustive
39,12,4,3,4,1,2 3 10 13 17 18 20 21 22 29 30 34,exhaustive
39,12,4,3,4,1,2 3 10 13 17 18 20 21 28 34 35 36,exhaustive
39,12,4,3,4,1,2 3 10 14 15 16 17 22 24 28 29 36,exhaustive
39,12,4,3,4,1,2 3 10 14 15 20 22 24 28 32 36 39,exhaustive
39,12,4,3,4,1,2 3 10 15 17 19 20 24 28 36 38 39,exhaustive
39,12,4,3,4,1,2 3 10 16 17 18 20 23 24 25 30 34,exhaustive
39,12,4,3,4,1,2 3 10 16 17 18 22 23 24 29 30 34,exhaustive
39,12,4,3,4,1,2 3 10 16 17 18 23 24 28 34 35 36,exhaustive
39,12,4,3,4,1,2 3 10 16 17 18 23 24 34 36 38 39,exhaustive
39,12,4,3,4,1,2 3 10 17 18 22 25 29 30 32 33 34,exhaustive
39,12,4,3,4,1,2 3 10 17 18 25 28 32 33 34 35 36,exhaustive
39,12,4,3,4,1,2 3 11 13 15 19 21 23 28 30 35 39,exhaustive
39,12,4,3,4,1,2 3 11 13 15 19 22 30 31 33 35 38,exhaustive
39,12,4,3,4,1,2 3 11 16 18 19 21 23 28 30 38 39,exhaustive
39,12,4,3,4,1,2 3 12 13 14 16 18 19 21 26 31 32,exhaustive
39,12,4,3,4,1,2 3 12 14 15 25 29 31 33 34 37 38,exhaustive
39,12,4,3,4,1,2 3 12 15 16 17 22 25 26 28 29 33,exhaustive
39,12,4,3,4,1,2 3 12 15 16 20 25 29 33 34 37 38,exhaustive
39,12,4,3,4,1,2 3 12 15 17 21 25 29 34 37 38 39,exhaustive
39,12,4,3,4,1,2 3 12 15 24 25 26 28 29 34 37 38,exhaustive
39,12,4,3,4,1,2 3 13 14 15 21 22 28 30 31 35 38,exhaustive
39,12,4,3,4,1,2 3 13 15 16 17 20 25 29 30 33 37,exhaustive
39,12,4,3,4,1,2 3 13 15 16 22 23 24 30 31 35 38,exhaustive
39,12,4,3,4,1,2 3 13 15 17 19 20 21 28 34 35 36,exhaustive
39,12,4,3,4,1,2 3 13 15 17 19 20 25 28 32 33 36,exhaustive
39,12,4,3,4,1,2 3 13 15 17 19 21 23 34 35 36 39,exhaustive
39,12,4,3,4,1,2 3 13 18 19 21 22 26 29 30 31 32,exhaustive
39,12,4,3,4,1,2 3 14 15 19 23 25 31 33 34 36 38,exhaustive
39,12,4,3,4,1,2 3 14 15 19 24 25 26 29 31 36 37,exhaustive
39,12,4,3,4,1,2 3 15 16 19 20 23 25 29 33 36 37,exhaustive
39,12,4,3,4,1,2 3 15 16 22 25 26 29 30 32 33 34,exhaustive
39,12,4,3,4,1,2 3 15 17 19 21 23 25 34 36 38 39,exhaustive
39,12,4,3,4,1,2 3 15 19 23 24 25 26 28 34 36 38,exhaustive
39,12,4,3,4,1,2 3 16 17 18 19 21 23 34 36 38 39,exhaustive
39,12,4,3,4,1,2 3 4 10 11 12 13 17 18 20 21 34,exhaustive
39,12,4,3,4,1,2 3 4 10 11 12 16 17 18 23 24 34,exhaustive
39,12,4,3,4,1,2 3 4 10 11 12 17 18 25 32 33 34,exhaustive
39,12,4,3,4,1,2 3 4 10 11 18 22 25 29 33 35 36,exhaustive
39,12,4,3,4,1,2 3 4 10 12 13 18 20 23 24 28 35,exhaustive
39,12,4,3,4,1,2 3 4 10 12 18 20 24 28 29 35 37,exhaustive
39,12,4,3,4,1,2 3 4 10 14 18 20 22 24 28 35 36,exhaustive
39,12,4,3,4,1,2 3 4 10 17 18 20 24 28 34 35 36,exhaustive
39,12,4,3,4,1,2 3 4 10 18 19 20 24 28 30 35 38,exhaustive
39,12,4,3,4,1,2 3 4 11 12 15 20 22 23 31 33 39,exhaustive
39,12,4,3,4,1,2 3 4 11 15 19 22 23 30 31 33 38,exhaustive
39,12,4,3,4,1,2 3 4 12 13 14 15 16 19 21 23 26,exhaustive
39,12,4,3,4,1,2 3 4 12 13 17 18 22 26 28 33 35,exhaustive
39,12,4,3,4,1,2 3 4 12 17 18 22 25 28 29 33 35,exhaustive
39,12,4,3,4,1,2 3 4 13 14 17 18 26 28 30 33 39,exhaustive
39,12,4,3,4,1,2 3 4 13 15 19 21 22 23 26 29 30,exhaustive
39,12,4,3,4,1,2 3 4 14 15 16 21 22 26 30 31 32,exhaustive
39,12,4,3,4,1,2 3 4 14 15 16 24 25 26 30 31 35,exhaustive
39,12,4,3,4,1,2 3 4 14 18 19 21 22 29 30 31 32,exhaustive
39,12,4,3,4,1,2 3 4 14 18 19 24 25 29 30 31 35,exhaustive
39,12,4,3,4,1,2 3 4 18 22 25 29 30 32 33 34 35,exhaustive
39,12,4,3,4,1,2 3 4 5 11 15 22 23 25 31 33 36,exhaustive
39,12,4,3,4,1,2 3 4 5 14 15 16 26 30 31 33 34,exhaustive
39,12,4,3,4,1,2 3 4 5 14 15 25 30 31 33 34 38,exhaustive
39,12,4,3,4,1,2 3 4 5 14 18 19 29 30 31 33 34,exhaustive
39,12,4,3,4,1,2 3 4 5 15 17 21 25 30 34 38 39,exhaustive
39,12,4,3,4,1,2 3 4 5 15 24 25 26 28 30 34 38,exhaustive
39,12,4,3,4,1,2 3 4 5 6 10 12 16 17 19 24 26,exhaustive
39,12,4,3,4,1,2 3 4 5 6 11 12 13 20 21 34 37,exhaustive
39,12,4,3,4,1,2 3 4 5 6 11 12 16 23 24 34 37,exhaustive
39,12,4,3,4,1,2 3 4 5 6 11 12 25 32 33 34 37,exhaustive
39,12,4,3,4,1,2 3 4 5 6 11 14 22 30 31 33 34,exhaustive
39,12,4,3,4,1,2 3 4 5 6 11 17 21 22 30 34 39,exhaustive
39,12,4,3,4,1,2 3 4 5 6 11 22 24 26 28 30 34,exhaustive
39,12,4,3,4,1,2 3 4 5 6 7 14 17 30 31 33 34,exhaustive
39,12,4,3,4,1,2 3 4 5 7 10 12 15 17 32 33 37,exhaustive
39,12,4,3,4,1,2 3 4 5 7 15 17 26 31 33 36 37,exhaustive
39,12,4,3,4,1,2 3 4 5 7 8 15 16 17 30 33 37,exhaustive
39,12,4,3,4,1,2 3 4 5 8 13 14 18 30 31 33 34,exhaustive
39,12,4,3,4,1,2 3 4 5 8 13 17 18 21 30 34 39,exhaustive
39,12,4,3,4,1,2 3 4 5 8 13 18 24 26 28 30 34,exhaustive
39,12,4,3,4,1,2 3 4 6 10 12 19 21 23 26 32 39,exhaustive
39,12,4,3,4,1,2 3 4 6 10 16 17 20 24 25 26 30,exhaustive
39,12,4,3,4,1,2 3 4 6 10 16 17 24 26 36 38 39,exhaustive
39,12,4,3,4,1,2 3 4 6 10 20 22 24 25 26 30 38,exhaustive
39,12,4,3,4,1,2 3 4 6 11 19 21 23 26 28 30 39,exhaustive
39,12,4,3,4,1,2 3 4 6 16 20 22 24 25 32 36 38,exhaustive
39,12,4,3,4,1,2 3 4 6 17 19 21 23 26 34 36 39,exhaustive
39,12,4,3,4,1,2 3 4 6 7 10 12 14 21 23 29 31,exhaustive
39,12,4,3,4,1,2 3 4 6 7 12 14 23 24 31 37 38,exhaustive
39,12,4,3,4,1,2 3 4 6 7 12 14 23 26 31 33 39,exhaustive
39,12,4,3,4,1,2 3 4 6 7 14 17 21 22 30 31 32,exhaustive
39,12,4,3,4,1,2 3 4 6 7 14 17 24 25 30 31 35,exhaustive
39,12,4,3,4,1,2 3 4 6 7 8 21 25 30 32 35 37,exhaustive
39,12,4,3,4,1,2 3 4 6 8 12 20 21 25 32 37 39,exhaustive
39,12,4,3,4,1,2 3 4 6 8 12 20 22 24 25 31 38,exhaustive
39,12,4,3,4,1,2 3 4 6 8 14 21 22 25 32 36 37,exhaustive
39,12,4,3,4,1,2 3 4 7 10 11 12 14 15 21 29 34,exhaustive
39,12,4,3,4,1,2 3 4 7 10 12 14 18 20 21 22 29,exhaustive
39,12,4,3,4,1,2 3 4 7 11 12 13 14 15 20 21 34,exhaustive
39,12,4,3,4,1,2 3 4 7 11 12 14 15 16 23 24 34,exhaustive
39,12,4,3,4,1,2 3 4 7 11 12 14 15 24 34 37 38,exhaustive
39,12,4,3,4,1,2 3 4 7 11 12 14 15 25 32 33 34,exhaustive
39,12,4,3,4,1,2 3 4 7 11 12 14 15 26 33 34 39,exhaustive
39,12,4,3,4,1,2 3 4 7 12 14 18 20 22 24 37 38,exhaustive
39,12,4,3,4,1,2 3 4 7 12 14 18 20 22 26 33 39,exhaustive
39,12,4,3,4,1,2 3 4 7 13 17 18 20 26 28 33 36,exhaustive
39,12,4,3,4,1,2 3 4 8 10 16 18 20 24 28 30 35,exhaustive
39,12,4,3,4,1,2 3 4 8 12 15 21 25 29 34 37 38,exhaustive
39,12,4,3,4,1,2 3 4 8 13 15 17 21 25 29 30 37,exhaustive
39,12,4,3,4,1,2 3 4 8 13 15 19 21 23 26 36 37,exhaustive
39,12,4,3,4,1,2 3 4 8 15 19 21 23 25 29 36 37,exhaustive
39,12,4,3,4,1,2 3 5 10 12 16 17 18 19 23 24 34,exhaustive
39,12,4,3,4,1,2 3 5 11 18 19 22 30 31 33 38 39,exhaustive
39,12,4,3,4,1,2 3 5 12 13 18 21 22 26 28 31 35,exhaustive
39,12,4,3,4,1,2 3 5 13 14 18 21 26 28 30 31 39,exhaustive
39,12,4,3,4,1,2 3 5 13 15 17 19 20 22 24 28 36,exhaustive
39,12,4,3,4,1,2 3 5 13 15 20 22 23 24 31 36 39,exhaustive
39,12,4,3,4,1,2 3 5 14 18 21 22 28 30 31 38 39,exhaustive
39,12,4,3,4,1,2 3 5 16 18 22 23 24 30 31 38 39,exhaustive
39,12,4,3,4,1,2 3 5 6 11 14 22 25 31 33 34 36,exhaustive
39,12,4,3,4,1,2 3 5 6 12 20 25 32 33 34 37 39,exhaustive
39,12,4,3,4,1,2 3 5 6 13 16 20 22 24 28 29 36,exhaustive
39,12,4,3,4,1,2 3 5 6 13 20 21 22 29 30 34 37,exhaustive
39,12,4,3,4,1,2 3 5 6 13 20 21 28 34 35 36 37,exhaustive
39,12,4,3,4,1,2 3 5 6 14 22 25 32 33 34 36 37,exhaustive
39,12,4,3,4,1,2 3 5 6 16 22 23 24 29 30 34 37,exhaustive
39,12,4,3,4,1,2 3 5 6 16 23 24 28 34 35 36 37,exhaustive
39,12,4,3,4,1,2 3 5 6 22 25 29 30 32 33 34 37,exhaustive
39,12,4,3,4,1,2 3 5 6 25 28 32 33 34 35 36 37,exhaustive
39,12,4,3,4,1,2 3 5 6 7 25 30 32 33 34 35 37,exhaustive
39,12,4,3,4,1,2 3 5 7 10 11 12 15 16 21 32 37,exhaustive
39,12,4,3,4,1,2 3 5 7 10 12 13 15 20 21 32 37,exhaustive
39,12,4,3,4,1,2 3 5 7 10 12 14 15 16 17 19 24,exhaustive
39,12,4,3,4,1,2 3 5 7 10 12 14 15 19 24 32 37,exhaustive
39,12,4,3,4,1,2 3 5 7 10 12 15 23 28 32 33 37,exhaustive
39,12,4,3,4,1,2 3 5 7 10 12 15 24 29 32 37 39,exhaustive
39,12,4,3,4,1,2 3 5 7 11 18 22 25 26 31 33 36,exhaustive
39,12,4,3,4,1,2 3 5 7 13 15 17 19 24 29 36 39,exhaustive
39,12,4,3,4,1,2 3 5 7 13 15 20 21 26 31 36 37,exhaustive
39,12,4,3,4,1,2 3 5 7 13 18 20 21 26 28 31 36,exhaustive
39,12,4,3,4,1,2 3 5 7 13 18 20 22 24 26 28 36,exhaustive
39,12,4,3,4,1,2 3 5 7 15 19 23 24 26 28 36 37,exhaustive
39,12,4,3,4,1,2 3 5 7 15 24 26 29 31 36 37 39,exhaustive
39,12,4,3,4,1,2 3 5 7 8 13 15 16 20 21 30 37,exhaustive
39,12,4,3,4,1,2 3 5 7 8 15 16 24 29 30 37 39,exhaustive
39,12,4,3,4,1,2 3 6 10 11 13 22 25 29 33 36 38,exhaustive
39,12,4,3,4,1,2 3 6 10 12 20 23 24 28 29 31 37,exhaustive
39,12,4,3,4,1,2 3 6 10 13 22 25 26 29 30 33 38,exhaustive
39,12,4,3,4,1,2 3 6 10 14 20 22 23 24 28 31 36,exhaustive
39,12,4,3,4,1,2 3 6 10 17 21 22 25 26 30 38 39,exhaustive
39,12,4,3,4,1,2 3 6 11 12 14 20 22 31 33 34 39,exhaustive
39,12,4,3,4,1,2 3 6 11 12 14 22 29 31 33 34 37,exhaustive
39,12,4,3,4,1,2 3 6 11 12 17 21 22 29 34 37 39,exhaustive
39,12,4,3,4,1,2 3 6 11 12 22 24 26 28 29 34 37,exhaustive
39,12,4,3,4,1,2 3 6 11 14 19 22 23 31 33 34 36,exhaustive
39,12,4,3,4,1,2 3 6 11 14 19 22 30 31 33 34 38,exhaustive
39,12,4,3,4,1,2 3 6 11 17 19 21 22 23 34 36 39,exhaustive
39,12,4,3,4,1,2 3 6 11 19 22 23 24 26 28 34 36,exhaustive
39,12,4,3,4,1,2 3 6 12 13 14 16 19 21 26 35 39,exhaustive
39,12,4,3,4,1,2 3 6 12 13 17 22 25 28 29 33 38,exhaustive
