group_id,param_id,graph_id,members,source_method
746,1262,1848,4 7 8 12 14 15 20 21 24 27 30 32 36 37 45 53 57 71 73 74 77 78 79 81 82,inverse
746,1262,86,4 8 12 14 17 21 24 25 28 31 36 39 41 45 55 57 62 65 66 71 72 75 76 79 84,rrhc
