group_id,param_id,graph_id,members,source_method
140,167,1681,10 13 14 17 18 21 22 24 25 26 27 28 29 30 31 33,exhaustive
140,167,1682,10 13 16 18 19 21 22 24 25 26 27 28 29 30 31 33,exhaustive
140,167,1672,10 14 15 18 19 20 22 23 24 25 26 27 28 29 31 33,exhaustive
140,167,1669,10 14 16 17 18 20 21 22 23 24 25 26 27 29 31 33,exhaustive
140,167,1667,11 12 13 14 15 16 17 18 27 28 29 30 31 32 33 34,exhaustive
140,167,1670,11 12 13 14 15 16 18 19 26 27 29 30 31 32 33 34,exhaustive
140,167,1671,11 12 13 14 15 16 19 20 27 28 29 30 31 32 33 34,exhaustive
140,167,1684,11 12 13 14 16 17 18 21 24 27 28 29 31 32 33 34,exhaustive
140,167,1688,11 12 13 14 16 18 19 21 24 26 27 29 31 32 33 34,exhaustive
140,167,1685,11 12 13 14 17 18 21 22 27 28 29 30 31 32 33 34,exhaustive
140,167,1689,11 12 13 14 19 20 21 22 27 28 29 30 31 32 33 34,exhaustive
140,167,1699,11 12 14 15 16 17 18 22 23 27 28 29 30 31 33 34,exhaustive
140,167,1678,11 12 14 15 16 18 19 22 23 26 27 29 30 31 33 34,exhaustive
140,167,1699,11 12 14 16 17 18 21 22 23 24 27 28 29 31 33 34,exhaustive
140,167,1699,11 12 14 16 18 19 21 22 23 24 26 27 29 31 33 34,exhaustive
140,167,1698,11 12 15 16 17 18 23 24 27 28 29 30 31 32 33 34,exhaustive
140,167,1679,11 12 15 16 19 20 23 24 27 28 29 30 31 32 33 34,exhaustive
140,167,1698,11 12 17 18 21 22 23 24 27 28 29 30 31 32 33 34,exhaustive
140,167,1698,11 12 19 20 21 22 23 24 27 28 29 30 31 32 33 34,exhaustive
140,167,1673,12 13 14 15 16 17 18 20 25 27 28 29 30 31 32 33,exhaustive
140,167,1672,12 13 14 15 16 17 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1687,12 13 14 15 16 18 19 20 25 26 27 29 30 31 32 33,exhaustive
140,167,1686,12 13 14 15 18 19 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1680,12 13 14 16 17 18 20 21 24 25 27 28 29 31 32 33,exhaustive
140,167,1683,12 13 14 16 18 19 20 21 24 25 26 27 29 31 32 33,exhaustive
140,167,1681,12 13 16 17 20 21 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1682,12 13 18 19 20 21 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1678,12 14 15 16 17 18 20 22 23 25 27 28 29 30 31 33,exhaustive
140,167,1673,12 14 15 16 18 19 20 22 23 25 26 27 29 30 31 33,exhaustive
140,167,1679,12 14 15 17 20 22 23 24 25 26 27 28 29 30 31 33,exhaustive
140,167,1668,12 14 16 17 18 20 21 22 23 24 25 27 28 29 31 33,exhaustive
140,167,1667,12 14 16 18 19 20 21 22 23 24 25 26 27 29 31 33,exhaustive
140,167,1672,12 15 16 19 20 22 23 24 25 26 27 28 29 30 31 33,exhaustive
140,167,1669,12 16 17 18 20 21 22 23 24 25 26 27 28 29 31 33,exhaustive
140,167,1673,13 14 15 16 17 18 20 22 25 27 29 30 31 32 33 34,exhaustive
140,167,1672,13 14 15 16 17 18 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1687,13 14 15 16 18 19 20 22 25 27 28 29 31 32 33 34,exhaustive
140,167,1686,13 14 15 16 19 20 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1680,13 14 16 17 18 20 21 22 25 26 27 29 30 31 33 34,exhaustive
140,167,1683,13 14 16 18 19 20 21 22 25 26 27 28 29 31 33 34,exhaustive
140,167,1681,13 14 17 18 21 22 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1682,13 14 19 20 21 22 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1678,14 15 16 17 18 20 22 23 24 25 27 29 30 31 32 33,exhaustive
140,167,1679,14 15 16 17 22 23 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1673,14 15 16 18 19 20 22 23 24 25 27 28 29 31 32 33,exhaustive
140,167,1672,14 15 18 19 22 23 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1668,14 16 17 18 20 21 22 23 24 25 26 27 29 30 31 33,exhaustive
140,167,1667,14 16 18 19 20 21 22 23 24 25 26 27 28 29 31 33,exhaustive
140,167,1669,14 17 18 20 21 22 23 24 25 26 27 28 29 30 31 33,exhaustive
140,167,1678,15 16 17 18 20 22 23 24 25 26 27 29 31 32 33 34,exhaustive
140,167,1679,15 16 17 18 23 24 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1673,15 16 18 19 20 22 23 24 25 26 27 29 30 31 33 34,exhaustive
140,167,1672,15 16 19 20 23 24 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1668,16 17 18 20 21 22 23 24 25 26 27 28 29 31 32 33,exhaustive
140,167,1669,16 17 20 21 22 23 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1667,16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 33,exhaustive
140,167,1668,17 18 20 21 22 23 24 25 26 27 28 29 30 31 33 34,exhaustive
140,167,1669,17 18 21 22 23 24 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1667,18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1667,19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1671,2 10 11 12 13 14 15 16 19 27 28 29 30 31 32 33,exhaustive
140,167,1694,2 10 11 12 13 14 16 17 20 21 27 29 30 31 32 33,exhaustive
140,167,1698,2 10 11 12 14 18 19 20 21 22 23 24 27 29 31 33,exhaustive
140,167,1670,2 10 11 13 14 15 16 18 19 27 29 30 31 32 33 34,exhaustive
140,167,1695,2 10 11 13 14 16 17 21 26 27 29 30 31 32 33 34,exhaustive
140,167,1699,2 10 11 19 21 22 23 24 26 27 28 29 31 32 33 34,exhaustive
140,167,1672,2 10 12 13 14 15 16 17 18 25 27 29 31 32 33 34,exhaustive
140,167,1673,2 10 12 13 14 15 17 25 27 28 29 30 31 32 33 34,exhaustive
140,167,1667,2 11 12 13 14 15 16 17 18 27 29 30 31 32 33 34,exhaustive
140,167,1694,2 11 12 13 14 17 18 21 26 27 28 29 30 31 32 33,exhaustive
140,167,1695,2 11 12 13 16 17 18 20 21 22 27 29 30 31 33 34,exhaustive
140,167,1667,2 11 13 14 15 16 17 18 20 27 29 30 31 32 33 34,exhaustive
140,167,1670,2 11 13 14 15 16 18 19 20 27 28 29 31 32 33 34,exhaustive
140,167,1671,2 11 13 14 15 16 18 19 22 27 29 30 31 32 33 34,exhaustive
140,167,1684,2 11 13 14 16 17 18 20 21 26 27 29 30 31 33 34,exhaustive
140,167,1685,2 11 13 14 16 17 20 21 24 27 29 30 31 32 33 34,exhaustive
140,167,1688,2 11 13 14 16 18 19 20 21 26 27 28 29 31 33 34,exhaustive
140,167,1689,2 11 13 14 16 19 21 22 24 27 29 30 31 32 33 34,exhaustive
140,167,1699,2 11 14 15 16 17 18 20 23 24 27 29 30 31 32 33,exhaustive
140,167,1678,2 11 14 15 16 18 19 20 23 24 27 28 29 31 32 33,exhaustive
140,167,1698,2 11 14 15 17 18 20 23 26 27 29 30 31 32 33 34,exhaustive
140,167,1679,2 11 14 15 18 19 22 23 26 27 29 30 31 32 33 34,exhaustive
140,167,1699,2 11 14 16 17 18 20 21 23 24 26 27 29 30 31 33,exhaustive
140,167,1699,2 11 14 16 18 19 20 21 23 24 26 27 28 29 31 33,exhaustive
140,167,1698,2 11 14 17 20 21 23 24 26 27 29 30 31 32 33 34,exhaustive
140,167,1698,2 11 14 19 21 22 23 24 26 27 29 30 31 32 33 34,exhaustive
140,167,1673,2 13 15 16 17 18 20 22 24 25 27 29 31 32 33 34,exhaustive
140,167,1672,2 13 15 16 17 18 20 25 27 28 29 30 31 32 33 34,exhaustive
140,167,1687,2 13 15 16 18 19 20 22 24 25 27 29 30 31 33 34,exhaustive
140,167,1686,2 13 15 16 18 19 22 25 27 28 29 30 31 32 33 34,exhaustive
140,167,1680,2 13 16 17 18 20 21 22 24 25 27 28 29 31 32 33,exhaustive
140,167,1681,2 13 16 17 20 21 24 25 27 28 29 30 31 32 33 34,exhaustive
140,167,1683,2 13 16 18 19 20 21 22 24 25 27 28 29 30 31 33,exhaustive
140,167,1682,2 13 16 19 21 22 24 25 27 28 29 30 31 32 33 34,exhaustive
140,167,1678,2 15 17 18 20 22 23 24 25 26 27 28 29 31 33 34,exhaustive
140,167,1679,2 15 17 18 20 23 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1673,2 15 18 19 20 22 23 24 25 26 27 28 29 31 32 33,exhaustive
140,167,1672,2 15 18 19 22 23 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1668,2 17 20 21 22 23 24 25 26 27 28 29 30 31 32 33,exhaustive
140,167,1669,2 17 20 21 23 24 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1667,2 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34,exhaustive
140,167,1675,2 3 10 11 12 13 14 15 16 17 26 27 28 29 30 31,exhaustive
140,167,1681,2 3 10 11 12 13 14 15 18 19 26 27 28 29 30 31,exhaustive
140,167,1681,2 3 10 11 12 13 14 15 19 20 27 28 29 30 31 32,exhaustive
140,167,1690,2 3 10 11 12 13 16 17 20 21 26 27 28 29 30 31,exhaustive
140,167,1669,2 3 10 11 12 13 18 19 20 21 26 27 28 29 30 31,exhaustive
140,167,1679,2 3 10 11 12 14 18 19 20 21 22 23 27 28 29 31,exhaustive
140,167,1680,2 3 10 11 13 14 15 16 18 19 26 27 29 31 32 34,exhaustive
140,167,1674,2 3 10 11 13 15 16 17 18 20 27 29 30 31 32 34,exhaustive
140,167,1680,2 3 10 11 13 15 16 18 19 20 27 28 29 31 32 34,exhaustive
140,167,1691,2 3 10 11 13 16 17 18 20 21 26 27 29 30 31 34,exhaustive
140,167,1668,2 3 10 11 13 16 18 19 20 21 26 27 28 29 31 34,exhaustive
140,167,1694,2 3 10 11 14 15 16 17 18 23 24 27 28 29 30 31,exhaustive
140,167,1685,2 3 10 11 14 15 16 17 22 23 26 27 28 29 30 31,exhaustive
140,167,1672,2 3 10 11 14 15 18 19 22 23 26 27 28 29 30 31,exhaustive
140,167,1684,2 3 10 11 15 16 17 18 20 23 24 27 29 30 31 32,exhaustive
140,167,1695,2 3 10 11 15 16 17 18 22 23 27 28 29 30 31 32,exhaustive
140,167,1673,2 3 10 11 15 16 18 19 20 23 24 27 28 29 31 32,exhaustive
140,167,1688,2 3 10 11 16 17 18 20 21 23 24 26 27 29 30 31,exhaustive
140,167,1689,2 3 10 11 16 17 20 21 22 23 26 27 28 29 30 31,exhaustive
140,167,1678,2 3 10 11 16 18 19 20 21 23 24 26 27 28 29 31,exhaustive
140,167,1679,2 3 10 11 18 19 20 21 22 23 26 27 28 29 30 31,exhaustive
140,167,1678,2 3 10 11 18 19 21 23 24 26 27 28 29 31 32 34,exhaustive
140,167,1682,2 3 10 12 13 14 15 16 17 22 25 27 29 31 32 34,exhaustive
140,167,1683,2 3 10 12 13 14 15 17 24 25 27 29 30 31 32 34,exhaustive
140,167,1674,2 3 11 12 13 14 15 16 17 18 26 27 29 31 32 34,exhaustive
140,167,1675,2 3 11 12 13 14 15 16 17 22 27 29 30 31 32 34,exhaustive
140,167,1682,2 3 12 13 14 15 16 17 24 25 26 27 28 29 30 31,exhaustive
140,167,1686,2 3 12 13 14 15 18 19 24 25 26 27 28 29 30 31,exhaustive
140,167,1683,2 3 12 13 15 17 18 20 22 24 25 27 29 31 32 34,exhaustive
140,167,1687,2 3 12 13 15 18 19 20 22 24 25 27 29 30 31 34,exhaustive
140,167,1693,2 3 12 13 16 17 20 21 24 25 26 27 28 29 30 31,exhaustive
140,167,1692,2 3 12 13 17 18 20 21 22 24 25 27 28 29 31 32,exhaustive
140,167,1696,2 3 12 13 18 19 20 21 22 24 25 27 28 29 30 31,exhaustive
140,167,1697,2 3 12 13 18 19 20 21 24 25 26 27 28 29 30 31,exhaustive
140,167,1697,2 3 14 15 16 17 22 23 24 25 26 27 28 29 30 31,exhaustive
140,167,1696,2 3 14 15 17 20 22 23 24 25 26 27 28 29 31 34,exhaustive
140,167,1686,2 3 14 15 18 19 22 23 24 25 26 27 28 29 30 31,exhaustive
140,167,1687,2 3 14 15 19 20 22 23 24 25 26 27 28 29 31 32,exhaustive
140,167,1677,2 3 16 17 20 21 22 23 24 25 26 27 28 29 30 31,exhaustive
140,167,1676,2 3 16 17 21 22 23 24 25 26 27 28 29 30 31 32,exhaustive
140,167,1671,2 3 18 19 20 21 22 23 24 25 26 27 28 29 30 31,exhaustive
140,167,1670,2 3 18 19 21 23 24 25 26 27 28 29 30 31 32 34,exhaustive
140,167,1669,2 3 4 10 11 12 13 14 19 20 21 27 28 29 30 31,exhaustive
140,167,1669,2 3 4 10 11 12 13 18 19 20 21 22 27 28 29 31,exhaustive
140,167,1668,2 3 4 10 11 12 13 18 19 20 21 27 28 29 31 34,exhaustive
140,167,1668,2 3 4 10 11 12 13 19 20 21 26 27 28 29 30 31,exhaustive
140,167,1691,2 3 4 10 11 13 14 17 18 20 21 27 28 29 31 34,exhaustive
140,167,1675,2 3 4 10 11 13 15 17 18 20 22 24 27 29 31 34,exhaustive
140,167,1681,2 3 4 10 11 13 15 18 19 20 22 26 27 29 31 34,exhaustive
140,167,1690,2 3 4 10 11 13 17 18 20 21 24 27 28 29 31 34,exhaustive
140,167,1669,2 3 4 10 11 13 18 19 20 21 26 27 28 29 31 34,exhaustive
140,167,1685,2 3 4 10 11 14 15 16 17 18 23 24 27 29 31 32,exhaustive
140,167,1694,2 3 4 10 11 14 15 16 17 22 23 27 29 30 31 34,exhaustive
140,167,1694,2 3 4 10 11 15 17 18 22 23 24 26 27 29 31 32,exhaustive
140,167,1685,2 3 4 10 11 15 17 18 22 23 24 27 29 30 31 34,exhaustive
140,167,1672,2 3 4 10 11 15 18 19 22 23 26 27 29 30 31 34,exhaustive
140,167,1689,2 3 4 10 11 17 18 21 23 24 27 28 29 30 31 34,exhaustive
140,167,1679,2 3 4 10 11 18 19 21 23 26 27 28 29 30 31 34,exhaustive
140,167,1697,2 3 4 10 12 14 15 16 17 18 23 24 25 27 29 31,exhaustive
140,167,1696,2 3 4 10 12 15 17 23 24 25 27 29 30 31 32 34,exhaustive
140,167,1687,2 3 4 10 13 14 15 16 19 25 26 27 29 31 32 34,exhaustive
140,167,1682,2 3 4 10 13 15 17 20 22 24 25 27 29 31 32 34,exhaustive
140,167,1686,2 3 4 10 13 15 19 20 22 25 26 27 29 31 32 34,exhaustive
140,167,1693,2 3 4 10 13 17 20 21 24 25 27 28 29 31 32 34,exhaustive
140,167,1696,2 3 4 10 13 19 20 21 25 26 27 28 29 30 31 32,exhaustive
140,167,1697,2 3 4 10 13 19 20 21 25 26 27 28 29 31 32 34,exhaustive
140,167,1697,2 3 4 10 15 17 22 23 24 25 27 29 30 31 32 34,exhaustive
140,167,1686,2 3 4 10 15 19 22 23 25 26 27 29 30 31 32 34,exhaustive
140,167,1677,2 3 4 10 17 21 23 24 25 27 28 29 30 31 32 34,exhaustive
140,167,1671,2 3 4 10 19 21 23 25 26 27 28 29 30 31 32 34,exhaustive
140,167,1680,2 3 4 11 12 13 15 16 18 19 20 27 28 29 31 34,exhaustive
140,167,1674,2 3 4 11 12 13 15 17 18 20 22 27 29 31 32 34,exhaustive
140,167,1680,2 3 4 11 12 13 15 18 19 20 22 27 29 30 31 34,exhaustive
140,167,1691,2 3 4 11 12 13 17 18 20 21 22 27 28 29 31 32,exhaustive
140,167,1668,2 3 4 11 12 13 18 19 20 21 22 27 28 29 30 31,exhaustive
140,167,1678,2 3 4 11 12 19 20 21 23 26 27 28 29 30 31 34,exhaustive
140,167,1674,2 3 4 11 13 14 15 16 17 18 20 27 28 29 31 34,exhaustive
140,167,1675,2 3 4 11 13 14 15 16 17 18 24 27 29 31 32 34,exhaustive
140,167,1682,2 3 4 12 13 14 15 16 17 18 24 25 27 29 31 34,exhaustive
140,167,1683,2 3 4 12 13 14 15 16 17 25 26 27 29 31 32 34,exhaustive
140,167,1683,2 3 4 13 14 15 17 20 22 24 25 26 27 29 31 34,exhaustive
140,167,1687,2 3 4 13 14 15 19 20 22 24 25 26 27 29 31 32,exhaustive
140,167,1696,2 3 4 15 16 17 22 23 24 25 26 27 28 29 30 31,exhaustive
140,167,1670,2 3 4 19 20 21 23 25 26 27 28 29 30 31 32 34,exhaustive
140,167,1675,2 3 4 5 10 11 12 13 14 15 16 17 26 27 28 29,exhaustive
140,167,1682,2 3 4 5 10 11 12 13 14 15 18 19 26 27 28 29,exhaustive
140,167,1674,2 3 4 5 10 11 12 13 15 17 20 22 27 29 32 34,exhaustive
140,167,1683,2 3 4 5 10 11 12 13 15 19 20 22 27 29 30 34,exhaustive
140,167,1675,2 3 4 5 10 11 12 13 16 17 20 21 26 27 28 29,exhaustive
140,167,1674,2 3 4 5 10 11 12 13 17 20 21 22 27 28 29 32,exhaustive
140,167,1667,2 3 4 5 10 11 12 13 18 19 20 21 26 27 28 29,exhaustive
140,167,1667,2 3 4 5 10 11 12 13 18 19 20 21 27 28 29 30,exhaustive
140,167,1667,2 3 4 5 10 11 12 13 19 20 21 22 27 28 29 30,exhaustive
140,167,1674,2 3 4 5 10 11 13 14 17 18 20 21 26 27 28 29,exhaustive
140,167,1681,2 3 4 5 10 11 14 15 16 17 22 23 26 27 28 29,exhaustive
140,167,1681,2 3 4 5 10 11 14 15 16 17 23 24 26 27 29 32,exhaustive
140,167,1686,2 3 4 5 10 11 14 15 18 19 22 23 26 27 28 29,exhaustive
140,167,1682,2 3 4 5 10 11 16 17 20 21 22 23 26 27 28 29,exhaustive
140,167,1672,2 3 4 5 10 11 18 19 20 21 22 23 26 27 28 29,exhaustive
140,167,1694,2 3 4 5 10 12 13 14 19 21 22 25 27 29 30 32,exhaustive
140,167,1695,2 3 4 5 10 12 13 16 18 19 21 25 26 27 29 34,exhaustive
140,167,1671,2 3 4 5 10 12 14 15 16 17 23 24 25 26 27 29,exhaustive
140,167,1670,2 3 4 5 10 12 15 17 22 23 24 25 27 29 32 34,exhaustive
140,167,1673,2 3 4 5 10 13 14 15 16 19 24 25 26 27 29 34,exhaustive
140,167,1684,2 3 4 5 10 13 18 19 20 21 25 27 28 29 30 32,exhaustive
140,167,1675,2 3 4 5 11 12 13 14 15 17 20 22 24 26 27 29,exhaustive
140,167,1674,2 3 4 5 11 12 13 14 15 17 24 26 27 28 29 30,exhaustive
140,167,1682,2 3 4 5 11 12 13 14 15 19 20 22 24 27 28 29,exhaustive
140,167,1683,2 3 4 5 11 12 13 14 15 19 22 26 27 28 29 30,exhaustive
140,167,1675,2 3 4 5 11 12 13 14 17 20 21 22 26 27 29 30,exhaustive
140,167,1674,2 3 4 5 11 12 13 14 17 20 21 24 27 28 29 30,exhaustive
140,167,1667,2 3 4 5 11 12 13 14 19 20 21 22 27 28 29 30,exhaustive
140,167,1683,2 3 4 5 11 12 13 15 16 18 19 20 26 27 28 29,exhaustive
140,167,1680,2 3 4 5 11 12 14 15 17 18 23 24 26 27 29 30,exhaustive
140,167,1681,2 3 4 5 11 12 14 15 17 20 23 24 26 27 29 32,exhaustive
140,167,1687,2 3 4 5 11 12 14 15 18 19 22 23 26 27 29 30,exhaustive
140,167,1686,2 3 4 5 11 12 14 15 19 20 23 24 27 28 29 32,exhaustive
140,167,1683,2 3 4 5 11 12 14 17 18 20 21 23 24 27 29 30,exhaustive
140,167,1682,2 3 4 5 11 12 14 17 20 21 23 26 27 29 30 32,exhaustive
140,167,1673,2 3 4 5 11 12 14 18 19 20 21 22 23 27 29 30,exhaustive
140,167,1672,2 3 4 5 11 12 14 19 20 21 23 27 28 29 30 32,exhaustive
140,167,1673,2 3 4 5 11 12 18 19 20 21 23 27 28 29 30 34,exhaustive
140,167,1674,2 3 4 5 11 13 14 15 16 17 18 20 26 27 28 29,exhaustive
140,167,1675,2 3 4 5 11 13 14 15 16 17 24 26 27 29 32 34,exhaustive
140,167,1667,2 3 4 5 12 13 14 15 16 17 24 25 26 27 28 29,exhaustive
140,167,1667,2 3 4 5 12 13 14 15 16 17 24 25 26 27 29 34,exhaustive
140,167,1673,2 3 4 5 12 13 14 15 16 19 22 25 26 27 28 29,exhaustive
140,167,1667,2 3 4 5 12 13 14 15 17 22 24 25 26 27 29 34,exhaustive
140,167,1672,2 3 4 5 12 13 14 15 18 19 24 25 26 27 28 29,exhaustive
140,167,1673,2 3 4 5 12 13 14 15 19 22 24 25 26 27 29 32,exhaustive
140,167,1672,2 3 4 5 12 13 14 15 19 22 24 25 27 28 29 34,exhaustive
140,167,1691,2 3 4 5 12 13 14 16 17 20 21 24 25 27 28 29,exhaustive
140,167,1684,2 3 4 5 12 13 14 16 19 20 21 22 25 27 28 29,exhaustive
140,167,1690,2 3 4 5 12 13 14 17 21 22 25 26 27 29 30 34,exhaustive
140,167,1685,2 3 4 5 12 13 14 19 21 22 25 27 28 29 30 34,exhaustive
140,167,1690,2 3 4 5 12 13 16 17 20 21 24 25 26 27 28 29,exhaustive
140,167,1685,2 3 4 5 12 13 18 19 20 21 24 25 26 27 28 29,exhaustive
140,167,1695,2 3 4 5 12 13 19 20 21 22 24 25 27 29 30 32,exhaustive
140,167,1694,2 3 4 5 12 13 19 20 21 22 25 26 27 28 29 34,exhaustive
140,167,1670,2 3 4 5 12 14 15 16 17 18 23 24 25 26 27 29,exhaustive
140,167,1687,2 3 4 5 12 14 15 16 18 19 22 23 25 26 27 29,exhaustive
140,167,1671,2 3 4 5 12 14 15 17 23 24 25 26 27 29 32 34,exhaustive
140,167,1686,2 3 4 5 12 14 15 19 23 24 25 27 28 29 32 34,exhaustive
140,167,1692,2 3 4 5 12 14 16 17 18 20 21 23 24 25 27 29,exhaustive
140,167,1680,2 3 4 5 12 14 16 18 19 20 21 22 23 25 27 29,exhaustive
140,167,1693,2 3 4 5 12 14 17 21 23 25 26 27 29 30 32 34,exhaustive
140,167,1681,2 3 4 5 12 14 19 21 23 25 27 28 29 30 32 34,exhaustive
140,167,1671,2 3 4 5 14 15 16 17 22 23 24 25 26 27 28 29,exhaustive
140,167,1670,2 3 4 5 14 15 16 17 23 24 25 26 27 28 29 30,exhaustive
140,167,1686,2 3 4 5 14 15 18 19 22 23 24 25 26 27 28 29,exhaustive
140,167,1693,2 3 4 5 16 17 20 21 22 23 24 25 26 27 28 29,exhaustive
140,167,1681,2 3 4 5 18 19 20 21 22 23 24 25 26 27 28 29,exhaustive
140,167,1680,2 3 4 5 18 19 20 21 23 25 27 28 29 30 32 34,exhaustive
140,167,1672,2 3 4 5 6 10 11 12 19 20 21 22 23 27 28 29,exhaustive
140,167,1682,2 3 4 5 6 10 11 13 15 18 19 20 27 28 29 30,exhaustive
140,167,1684,2 3 4 5 6 10 12 13 18 19 21 25 26 27 28 29,exhaustive
140,167,1691,2 3 4 5 6 10 13 14 17 18 21 25 26 27 28 29,exhaustive
140,167,1687,2 3 4 5 6 10 14 15 19 23 24 25 26 27 29 34,exhaustive
140,167,1692,2 3 4 5 6 10 17 21 22 23 24 25 27 29 32 34,exhaustive
140,167,1674,2 3 4 5 6 11 12 13 14 15 17 22 24 27 29 34,exhaustive
140,167,1683,2 3 4 5 6 11 12 13 14 15 19 22 24 27 29 32,exhaustive
140,167,1675,2 3 4 5 6 11 13 15 16 17 18 26 27 28 29 34,exhaustive
140,167,1673,2 3 4 5 6 11 14 19 20 21 22 23 27 29 30 32,exhaustive
140,167,1695,2 3 4 5 6 12 13 14 18 19 20 21 25 27 28 29,exhaustive
140,167,1673,2 3 4 5 6 12 13 15 16 18 19 25 26 27 28 29,exhaustive
140,167,1670,2 3 4 5 6 12 14 15 17 23 24 25 26 27 29 34,exhaustive
140,167,1667,2 3 4 5 6 13 14 15 16 17 18 25 26 27 28 29,exhaustive
140,167,1667,2 3 4 5 6 13 14 15 16 17 24 25 26 27 28 29,exhaustive
140,167,1672,2 3 4 5 6 13 14 15 16 19 24 25 26 27 29 30,exhaustive
140,167,1690,2 3 4 5 6 13 14 16 17 21 24 25 27 28 29 32,exhaustive
140,167,1685,2 3 4 5 6 13 14 16 19 21 24 25 27 29 30 32,exhaustive
140,167,1694,2 3 4 5 6 13 14 19 21 22 24 25 27 28 29 30,exhaustive
140,167,1671,2 3 4 5 6 14 15 16 17 23 25 26 27 28 29 34,exhaustive
140,167,1686,2 3 4 5 6 14 15 16 19 23 25 26 27 29 30 34,exhaustive
140,167,1693,2 3 4 5 6 14 16 17 21 23 25 27 28 29 32 34,exhaustive
140,167,1681,2 3 4 5 6 14 16 19 21 23 25 27 29 30 32 34,exhaustive
140,167,1680,2 3 4 5 6 19 20 21 22 23 25 27 29 30 32 34,exhaustive
140,167,1690,2 3 4 5 6 7 10 11 12 13 14 15 16 17 26 27,exhaustive
140,167,1691,2 3 4 5 6 7 10 11 12 13 14 15 17 24 27 34,exhaustive
140,167,1689,2 3 4 5 6 7 10 11 12 13 14 15 18 19 26 27,exhaustive
