n,k,t,lambda,mu,lib_id,members,source_method
20,8,4,2,4,3,3 4 5 10 13 15 16 18,exhaustive
20,8,4,2,4,3,3 4 5 6 11 14 16 17,exhaustive
20,8,4,2,4,3,3 4 5 6 8 13 18 19,exhaustive
20,8,4,2,4,3,3 4 5 9 10 11 12 14,exhaustive
20,8,4,2,4,3,3 4 6 11 12 13 18 20,exhaustive
20,8,4,2,4,3,3 4 6 7 8 9 14 20,exhaustive
20,8,4,2,4,3,3 4 8 10 14 17 19 20,exhaustive
20,8,4,2,4,3,3 5 6 7 12 16 17 18,exhaustive
20,8,4,2,4,3,3 5 6 8 9 10 12 19,exhaustive
20,8,4,2,4,3,3 5 7 8 12 14 18 20,exhaustive
20,8,4,2,4,3,3 5 8 10 14 15 16 20,exhaustive
20,8,4,2,4,3,3 6 8 10 11 13 16 17,exhaustive
20,8,4,2,4,3,3 6 8 9 15 16 17 18,exhaustive
20,8,4,2,4,3,3 7 9 10 12 13 14 16,exhaustive
20,8,4,2,4,3,3 9 10 12 16 18 19 20,exhaustive
20,8,4,2,4,3,4 5 11 14 16 18 19 20,exhaustive
20,8,4,2,4,3,4 5 6 7 9 10 15 16,exhaustive
20,8,4,2,4,3,4 5 7 10 12 17 18 19,exhaustive
20,8,4,2,4,3,4 5 8 9 11 14 15 18,exhaustive
20,8,4,2,4,3,4 6 10 11 12 17 19 20,exhaustive
20,8,4,2,4,3,4 6 7 8 9 10 11 13,exhaustive
20,8,4,2,4,3,4 6 7 9 12 14 15 17,exhaustive
20,8,4,2,4,3,4 6 7 9 16 18 19 20,exhaustive
20,8,4,2,4,3,4 7 10 13 14 16 17 19,exhaustive
20,8,4,2,4,3,4 8 9 10 15 17 18 19,exhaustive
20,8,4,2,4,3,5 6 10 11 12 15 16 20,exhaustive
20,8,4,2,4,3,5 6 7 8 13 14 16 19,exhaustive
20,8,4,2,4,3,5 6 8 12 14 15 17 19,exhaustive
20,8,4,2,4,3,5 7 8 10 11 12 13 18,exhaustive
20,8,4,2,4,3,6 7 11 12 13 14 16 20,exhaustive
20,8,4,2,4,3,6 8 9 11 12 15 18 20,exhaustive
20,8,4,2,4,3,7 8 9 13 14 15 16 18,exhaustive
20,8,4,2,4,3,8 10 11 12 13 14 15 17,exhaustive
20,8,4,2,4,3,8 10 11 13 16 18 19 20,exhaustive
20,9,5,4,4,3,2 11 12 13 15 16 17 18 19,exhaustive
20,9,5,4,4,3,2 3 4 11 12 15 17 18 20,exhaustive
20,9,5,4,4,3,2 3 4 5 10 11 12 17 19,exhaustive
20,9,5,4,4,3,2 3 4 5 6 7 9 12 15,exhaustive
20,9,5,4,4,3,2 3 4 5 7 8 10 11 13,exhaustive
20,9,5,4,4,3,2 3 4 5 8 9 15 18 19,exhaustive
20,9,5,4,4,3,2 3 4 6 15 16 17 19 20,exhaustive
20,9,5,4,4,3,2 3 4 7 8 9 14 17 19,exhaustive
20,9,5,4,4,3,2 3 4 7 9 11 13 16 18,exhaustive
20,9,5,4,4,3,2 3 5 12 14 15 16 17 19,exhaustive
20,9,5,4,4,3,2 3 5 6 7 11 12 16 20,exhaustive
20,9,5,4,4,3,2 3 5 7 8 13 14 15 16,exhaustive
20,9,5,4,4,3,2 3 5 8 11 16 18 19 20,exhaustive
20,9,5,4,4,3,2 3 6 8 9 11 13 15 16,exhaustive
20,9,5,4,4,3,2 3 7 10 12 13 16 19 20,exhaustive
20,9,5,4,4,3,2 3 7 8 9 10 12 15 17,exhaustive
20,9,5,4,4,3,2 3 8 11 12 13 14 19 20,exhaustive
20,9,5,4,4,3,2 4 6 7 8 11 13 15 17,exhaustive
20,9,5,4,4,3,2 4 7 11 13 14 15 16 20,exhaustive
20,9,5,4,4,3,2 4 7 9 12 14 15 19 20,exhaustive
20,9,5,4,4,3,2 4 9 10 11 15 16 17 19,exhaustive
20,9,5,4,4,3,2 6 7 8 11 12 17 19 20,exhaustive
20,9,5,4,4,3,2 7 8 9 10 11 16 19 20,exhaustive
20,9,5,4,4,3,2 7 8 9 12 13 15 18 19,exhaustive
20,9,5,4,4,3,3 4 5 10 13 15 16 18 19,exhaustive
20,9,5,4,4,3,3 4 5 6 11 12 13 14 15,exhaustive
20,9,5,4,4,3,3 4 5 6 7 11 14 16 17,exhaustive
20,9,5,4,4,3,3 4 5 6 7 8 10 19 20,exhaustive
20,9,5,4,4,3,3 4 6 7 9 16 18 19 20,exhaustive
20,9,5,4,4,3,3 4 6 8 13 14 15 19 20,exhaustive
20,9,5,4,4,3,3 4 7 10 12 13 15 18 20,exhaustive
20,9,5,4,4,3,3 4 7 10 13 14 16 17 19,exhaustive
20,9,5,4,4,3,3 4 7 8 11 14 17 18 20,exhaustive
20,9,5,4,4,3,3 4 9 11 12 13 14 18 19,exhaustive
20,9,5,4,4,3,3 5 6 8 9 10 11 12 19,exhaustive
20,9,5,4,4,3,3 5 7 8 12 14 15 18 20,exhaustive
20,9,5,4,4,3,3 5 7 9 12 14 16 18 19,exhaustive
20,9,5,4,4,3,3 5 8 10 11 15 16 17 18,exhaustive
20,9,5,4,4,3,3 6 7 8 10 15 16 17 20,exhaustive
20,9,5,4,4,3,3 6 8 9 11 12 15 18 20,exhaustive
20,9,5,4,4,3,3 6 8 9 11 14 16 17 19,exhaustive
20,9,5,4,4,3,3 6 9 10 12 13 15 16 19,exhaustive
20,9,5,4,4,3,3 7 9 10 11 12 16 17 18,exhaustive
20,9,5,4,4,3,3 8 10 11 12 13 14 15 17,exhaustive
20,9,5,4,4,3,4 5 11 14 15 16 18 19 20,exhaustive
20,9,5,4,4,3,4 5 6 7 9 10 11 15 16,exhaustive
20,9,5,4,4,3,4 5 6 8 11 15 17 18 19,exhaustive
20,9,5,4,4,3,4 5 7 10 11 12 14 19 20,exhaustive
20,9,5,4,4,3,4 6 7 10 12 13 15 17 19,exhaustive
20,9,5,4,4,3,4 6 7 9 11 12 17 18 19,exhaustive
20,9,5,4,4,3,4 7 8 9 10 11 15 18 20,exhaustive
20,9,5,4,4,3,4 8 9 10 11 13 14 15 19,exhaustive
20,9,5,4,4,3,5 6 7 11 12 13 15 16 18,exhaustive
20,9,5,4,4,3,5 6 7 8 12 14 15 17 19,exhaustive
20,9,5,4,4,3,5 7 8 10 11 12 13 18 19,exhaustive
20,9,5,4,4,3,5 7 8 9 10 14 15 16 19,exhaustive
20,9,5,4,4,3,6 7 8 13 15 16 18 19 20,exhaustive
20,9,5,4,4,3,6 9 11 12 14 15 16 19 20,exhaustive
20,9,5,4,4,3,7 10 11 12 14 15 16 17 20,exhaustive
20,9,5,4,4,3,7 8 11 13 14 16 17 18 19,exhaustive
20,8,4,2,4,4,10 12 13 14 15 16 17 19,exhaustive
20,8,4,2,4,4,12 14 15 16 17 18 19 20,exhaustive
20,8,4,2,4,4,2 4 5 6 7 8 9 11,exhaustive
20,8,4,2,4,4,2 4 5 7 10 12 13 15,exhaustive
20,8,4,2,4,4,2 4 5 7 12 14 15 17,exhaustive
20,8,4,2,4,4,2 4 5 7 8 11 18 20,exhaustive
20,8,4,2,4,4,2 5 12 15 16 18 19 20,exhaustive
20,8,4,2,4,4,2 5 6 9 12 15 16 19,exhaustive
20,8,4,2,4,4,2 5 8 10 11 13 16 19,exhaustive
20,8,4,2,4,4,2 5 8 11 14 16 17 19,exhaustive
20,8,4,2,4,4,4 6 7 8 9 10 11 13,exhaustive
20,8,4,2,4,4,4 6 7 9 12 14 15 17,exhaustive
20,8,4,2,4,4,4 6 7 9 12 15 18 20,exhaustive
20,8,4,2,4,4,4 7 10 12 13 15 18 20,exhaustive
20,8,4,2,4,4,4 7 8 10 11 13 14 17,exhaustive
20,8,4,2,4,4,4 7 8 11 14 17 18 20,exhaustive
20,8,4,2,4,4,6 8 9 11 14 16 17 19,exhaustive
20,8,4,2,4,4,6 8 9 11 16 18 19 20,exhaustive
20,8,4,2,4,4,6 9 10 12 13 15 16 19,exhaustive
20,8,4,2,4,4,8 10 11 13 16 18 19 20,exhaustive
20,9,5,4,4,4,2 3 4 5 6 7 8 9 11,exhaustive
20,9,5,4,4,4,2 3 4 5 7 10 12 13 15,exhaustive
20,9,5,4,4,4,2 3 4 5 7 12 14 15 17,exhaustive
20,9,5,4,4,4,2 3 4 5 7 8 11 18 20,exhaustive
20,9,5,4,4,4,2 3 5 12 15 16 18 19 20,exhaustive
20,9,5,4,4,4,2 3 5 6 9 12 15 16 19,exhaustive
20,9,5,4,4,4,2 3 5 8 10 11 13 16 19,exhaustive
20,9,5,4,4,4,2 3 5 8 11 14 16 17 19,exhaustive
20,9,5,4,4,4,2 4 6 11 12 13 14 19 20,exhaustive
20,9,5,4,4,4,2 4 6 8 10 15 17 19 20,exhaustive
20,9,5,4,4,4,2 4 6 8 13 15 17 18 19,exhaustive
20,9,5,4,4,4,2 4 6 8 13 15 17 19 20,exhaustive
20,9,5,4,4,4,2 4 8 9 13 14 15 18 19,exhaustive
20,9,5,4,4,4,2 4 8 9 13 15 17 18 19,exhaustive
20,9,5,4,4,4,2 4 9 10 11 12 14 19 20,exhaustive
20,9,5,4,4,4,2 4 9 10 11 12 17 18 19,exhaustive
20,9,5,4,4,4,2 4 9 10 11 12 17 19 20,exhaustive
20,9,5,4,4,4,2 4 9 11 12 13 14 19 20,exhaustive
20,9,5,4,4,4,2 6 7 10 11 12 16 17 20,exhaustive
20,9,5,4,4,4,2 6 7 11 12 13 16 17 18,exhaustive
20,9,5,4,4,4,2 6 7 11 12 13 16 17 20,exhaustive
20,9,5,4,4,4,2 6 7 8 13 14 15 16 20,exhaustive
20,9,5,4,4,4,2 7 8 9 10 14 15 16 20,exhaustive
20,9,5,4,4,4,2 7 8 9 10 15 16 17 18,exhaustive
20,9,5,4,4,4,2 7 8 9 10 15 16 17 20,exhaustive
20,9,5,4,4,4,2 7 8 9 13 14 15 16 20,exhaustive
20,9,5,4,4,4,2 7 9 11 12 13 14 16 18,exhaustive
20,9,5,4,4,4,2 7 9 11 12 13 16 17 18,exhaustive
20,9,5,4,4,4,3 10 12 13 14 15 16 17 19,exhaustive
20,9,5,4,4,4,3 12 14 15 16 17 18 19 20,exhaustive
20,9,5,4,4,4,3 4 6 7 8 9 10 11 13,exhaustive
20,9,5,4,4,4,3 4 6 7 9 12 14 15 17,exhaustive
20,9,5,4,4,4,3 4 6 7 9 12 15 18 20,exhaustive
20,9,5,4,4,4,3 4 7 10 12 13 15 18 20,exhaustive
20,9,5,4,4,4,3 4 7 8 10 11 13 14 17,exhaustive
20,9,5,4,4,4,3 4 7 8 11 14 17 18 20,exhaustive
20,9,5,4,4,4,3 6 8 9 11 14 16 17 19,exhaustive
20,9,5,4,4,4,3 6 8 9 11 16 18 19 20,exhaustive
20,9,5,4,4,4,3 6 9 10 12 13 15 16 19,exhaustive
20,9,5,4,4,4,3 8 10 11 13 16 18 19 20,exhaustive
20,9,5,4,4,4,4 5 6 10 11 12 17 18 19,exhaustive
20,9,5,4,4,4,4 5 6 11 12 13 14 18 19,exhaustive
20,9,5,4,4,4,4 5 6 11 12 13 14 19 20,exhaustive
20,9,5,4,4,4,4 5 6 11 12 13 17 18 19,exhaustive
20,9,5,4,4,4,4 5 6 8 10 14 15 19 20,exhaustive
20,9,5,4,4,4,4 5 6 8 10 15 17 19 20,exhaustive
20,9,5,4,4,4,4 5 8 9 10 14 15 18 19,exhaustive
20,9,5,4,4,4,4 5 8 9 10 14 15 19 20,exhaustive
20,9,5,4,4,4,4 5 8 9 13 14 15 18 19,exhaustive
20,9,5,4,4,4,4 5 9 10 11 12 17 18 19,exhaustive
20,9,5,4,4,4,5 6 7 10 11 12 14 16 20,exhaustive
20,9,5,4,4,4,5 6 7 10 11 12 16 17 20,exhaustive
20,9,5,4,4,4,5 6 7 8 10 15 16 17 18,exhaustive
20,9,5,4,4,4,5 6 7 8 13 14 15 16 18,exhaustive
20,9,5,4,4,4,5 6 7 8 13 14 15 16 20,exhaustive
20,9,5,4,4,4,5 6 7 8 13 15 16 17 18,exhaustive
20,9,5,4,4,4,5 7 8 9 10 15 16 17 18,exhaustive
20,9,5,4,4,4,5 7 9 10 11 12 14 16 18,exhaustive
20,9,5,4,4,4,5 7 9 10 11 12 14 16 20,exhaustive
20,9,5,4,4,4,5 7 9 11 12 13 14 16 18,exhaustive
