n,k,t,lambda,mu,lib_id,members,source_method
98,36,21,10,15,3,2 4 5 8 10 12 14 16 18 19 23 24 27 30 33 36 37 38 44 45 50 51 53 57 58 60 65 68 71 74 78 79 86 92 96 98,rrhc
98,36,21,10,15,3,2 5 9 10 12 18 19 25 27 30 35 37 38 46 49 50 51 53 59 61 62 65 68 72 73 74 78 81 86 87 88 92 94 96 97 98,inverse
