n,k,t,lambda,mu,lib_id,members,source_method
40,19,10,9,9,6,7 9 11 12 13 14 15 16 17 18 24 26 27 28 29 30 38 39 40,inverse
40,19,11,10,8,6,3 4 5 8 9 10 11 14 15 17 20 21 24 26 27 30 31 33 36,ilp
40,19,11,10,8,6,3 4 8 9 12 14 15 18 19 21 24 25 28 30 31 34 35 36 39,inverse
40,19,14,13,5,6,2 3 5 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 37,ilp
40,19,14,13,5,6,2 5 6 8 9 12 14 16 17 20 22 24 25 28 30 32 33 37 39,inverse
40,16,8,4,8,7,12 16 18 19 22 23 25 28 29 32 34 35 37 38 39 40,inverse
40,16,8,4,8,7,5 10 11 16 17 20 22 23 26 27 29 32 33 37 38 40,ilp
40,19,11,10,8,7,2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 21 25,inverse
40,19,11,10,8,7,2 3 4 6 7 8 9 13 14 15 20 21 26 27 28 33 34 35 39,ilp
40,16,8,4,8,8,16 20 22 23 24 26 27 28 29 30 31 33 34 35 36 39,ilp
40,16,8,4,8,8,5 10 11 12 16 17 18 19 22 23 24 25 29 30 31 36,inverse
40,19,10,9,9,8,5 7 8 9 10 13 14 18 19 20 22 23 24 26 30 34 35 37 38,inverse
40,19,10,9,9,8,6 7 8 9 10 11 12 18 21 23 24 26 27 28 29 34 36 38 40,ilp
40,19,11,10,8,8,3 4 5 9 10 11 16 17 20 22 23 26 27 29 32 33 37 38 40,inverse
40,19,11,10,8,8,3 4 9 12 16 18 19 22 23 25 28 29 32 34 35 37 38 39 40,ilp
40,19,14,13,5,8,3 5 6 7 10 12 14 15 18 20 22 23 26 28 30 31 34 37 38,ilp
40,19,14,13,5,8,3 5 7 10 12 13 15 18 20 21 23 26 28 29 31 34 36 38 40,inverse
40,19,14,13,5,10,3 4 6 8 9 11 13 16 17 19 21 24 25 27 29 32 33 36 38,inverse
40,19,14,13,5,10,3 4 8 9 11 14 16 17 19 22 24 25 27 30 32 33 37 38 40,ilp
40,8,2,0,2,12,11 17 23 24 28 29 30 34,exhaustive
40,8,2,0,2,12,12 15 18 21 27 32 33 37,exhaustive
40,8,2,0,2,12,12 16 18 19 22 23 25 29,exhaustive
40,8,2,0,2,12,2 5 6 10 27 33 38 40,exhaustive
40,8,2,0,2,12,2 6 11 12 17 18 31 36,exhaustive
40,8,2,0,2,12,2 6 15 19 21 25 28 34,exhaustive
40,8,2,0,2,12,2 6 20 23 26 29 35 39,exhaustive
40,8,2,0,2,12,20 24 26 27 30 31 33 36,exhaustive
40,8,2,0,2,12,28 32 34 35 37 38 39 40,exhaustive
40,8,2,0,2,12,4 5 9 10 23 29 32 37,exhaustive
40,8,2,0,2,12,4 8 9 14 28 31 34 36,exhaustive
40,8,2,0,2,12,4 9 12 18 24 30 38 40,exhaustive
40,8,2,0,2,12,4 9 15 16 20 21 22 26,exhaustive
40,8,2,0,2,12,5 10 16 22 31 35 36 39,exhaustive
40,8,2,0,2,12,5 7 10 13 19 24 25 30,exhaustive
40,8,2,0,2,12,5 8 10 11 14 15 17 21,exhaustive
40,8,2,0,2,12,7 11 13 17 20 26 32 37,exhaustive
40,8,2,0,2,12,7 13 16 22 27 28 33 34,exhaustive
40,8,2,0,2,12,7 8 12 13 14 18 35 39,exhaustive
40,8,2,0,2,12,8 14 19 20 25 26 38 40,exhaustive
40,9,3,2,2,12,10 11 13 14 15 16 19 28 33,exhaustive
40,9,3,2,2,12,10 11 13 14 15 16 25 28 33,exhaustive
40,9,3,2,2,12,10 13 19 24 27 28 37 38 39,exhaustive
40,9,3,2,2,12,10 13 19 24 28 33 37 38 39,exhaustive
40,9,3,2,2,12,10 13 25 27 28 30 32 35 38,exhaustive
40,9,3,2,2,12,10 13 25 28 30 32 33 35 38,exhaustive
40,9,3,2,2,12,11 12 13 14 24 26 31 33 35,exhaustive
40,9,3,2,2,12,11 12 13 22 23 25 26 32 35,exhaustive
40,9,3,2,2,12,11 12 13 22 23 25 26 32 39,exhaustive
40,9,3,2,2,12,11 13 14 18 20 24 27 31 39,exhaustive
40,9,3,2,2,12,11 13 16 18 20 23 25 35 37,exhaustive
40,9,3,2,2,12,11 13 16 18 20 23 25 37 39,exhaustive
40,9,3,2,2,12,12 13 14 17 24 26 31 33 35,exhaustive
40,9,3,2,2,12,12 13 16 17 19 23 26 35 37,exhaustive
40,9,3,2,2,12,12 13 16 17 19 23 26 37 39,exhaustive
40,9,3,2,2,12,13 14 17 18 20 24 27 31 39,exhaustive
40,9,3,2,2,12,13 17 18 19 20 22 23 32 35,exhaustive
40,9,3,2,2,12,13 17 18 19 20 22 23 32 39,exhaustive
40,9,3,2,2,12,2 10 11 19 28 29 30 33 38,exhaustive
40,9,3,2,2,12,2 10 11 25 28 29 30 33 38,exhaustive
40,9,3,2,2,12,2 10 15 19 22 27 28 36 39,exhaustive
40,9,3,2,2,12,2 10 15 19 22 28 33 36 39,exhaustive
40,9,3,2,2,12,2 10 17 19 23 27 28 30 40,exhaustive
40,9,3,2,2,12,2 10 17 23 25 27 28 30 40,exhaustive
40,9,3,2,2,12,2 10 21 22 25 27 28 31 35,exhaustive
40,9,3,2,2,12,2 10 21 22 25 28 31 33 35,exhaustive
40,9,3,2,2,12,2 11 12 14 25 26 31 35 40,exhaustive
40,9,3,2,2,12,2 11 12 14 25 26 31 39 40,exhaustive
40,9,3,2,2,12,2 11 12 15 26 29 33 35 37,exhaustive
40,9,3,2,2,12,2 11 12 21 23 26 27 37 39,exhaustive
40,9,3,2,2,12,2 11 14 18 20 25 35 36 38,exhaustive
40,9,3,2,2,12,2 11 14 18 20 25 36 38 39,exhaustive
40,9,3,2,2,12,2 11 15 18 20 27 29 37 39,exhaustive
40,9,3,2,2,12,2 11 18 20 21 23 33 35 37,exhaustive
40,9,3,2,2,12,2 12 14 17 19 26 35 36 38,exhaustive
40,9,3,2,2,12,2 12 14 17 19 26 36 38 39,exhaustive
40,9,3,2,2,12,2 12 15 17 26 29 33 35 37,exhaustive
40,9,3,2,2,12,2 12 17 21 23 26 27 37 39,exhaustive
40,9,3,2,2,12,2 14 17 18 19 20 31 35 40,exhaustive
40,9,3,2,2,12,2 14 17 18 19 20 31 39 40,exhaustive
40,9,3,2,2,12,2 15 17 18 20 27 29 37 39,exhaustive
40,9,3,2,2,12,2 17 18 20 21 23 33 35 37,exhaustive
40,9,3,2,2,12,2 3 5 6 10 27 33 38 40,exhaustive
40,9,3,2,2,12,2 3 6 11 12 17 18 31 36,exhaustive
40,9,3,2,2,12,2 3 6 15 19 21 25 28 34,exhaustive
40,9,3,2,2,12,2 3 6 20 23 26 29 35 39,exhaustive
40,9,3,2,2,12,2 4 10 11 21 23 25 28 37,exhaustive
40,9,3,2,2,12,2 4 10 14 28 33 35 36 38,exhaustive
40,9,3,2,2,12,2 4 10 14 28 33 36 38 39,exhaustive
40,9,3,2,2,12,2 4 10 17 21 23 25 28 37,exhaustive
40,9,3,2,2,12,2 4 12 15 17 22 26 27 36,exhaustive
40,9,3,2,2,12,2 4 12 15 17 22 26 33 36,exhaustive
40,9,3,2,2,12,2 4 12 19 23 26 30 39 40,exhaustive
40,9,3,2,2,12,2 4 12 23 25 26 30 39 40,exhaustive
40,9,3,2,2,12,2 4 17 18 20 21 22 27 31,exhaustive
40,9,3,2,2,12,2 4 17 18 20 21 22 31 33,exhaustive
40,9,3,2,2,12,2 4 18 19 20 29 30 38 39,exhaustive
40,9,3,2,2,12,2 4 18 20 25 29 30 38 39,exhaustive
40,9,3,2,2,12,2 4 5 11 15 25 29 34 37,exhaustive
40,9,3,2,2,12,2 4 5 14 31 33 34 35 40,exhaustive
40,9,3,2,2,12,2 4 5 14 31 33 34 39 40,exhaustive
40,9,3,2,2,12,2 4 5 15 17 25 29 34 37,exhaustive
40,9,3,2,2,12,2 5 11 19 23 30 33 34 40,exhaustive
40,9,3,2,2,12,2 5 11 23 25 30 33 34 40,exhaustive
40,9,3,2,2,12,2 5 15 22 25 27 34 35 36,exhaustive
40,9,3,2,2,12,2 5 15 22 25 33 34 35 36,exhaustive
40,9,3,2,2,12,2 5 17 19 27 29 30 34 38,exhaustive
40,9,3,2,2,12,2 5 17 25 27 29 30 34 38,exhaustive
40,9,3,2,2,12,2 5 19 21 22 27 31 34 39,exhaustive
40,9,3,2,2,12,2 5 19 21 22 31 33 34 39,exhaustive
40,9,3,2,2,12,2 5 9 11 19 21 23 34 37,exhaustive
40,9,3,2,2,12,2 5 9 14 27 34 35 36 38,exhaustive
40,9,3,2,2,12,2 5 9 14 27 34 36 38 39,exhaustive
40,9,3,2,2,12,2 5 9 17 19 21 23 34 37,exhaustive
40,9,3,2,2,12,2 9 10 11 15 19 28 29 37,exhaustive
40,9,3,2,2,12,2 9 10 14 27 28 31 35 40,exhaustive
40,9,3,2,2,12,2 9 10 14 27 28 31 39 40,exhaustive
40,9,3,2,2,12,2 9 10 15 17 19 28 29 37,exhaustive
40,9,3,2,2,12,2 9 11 12 21 22 26 27 31,exhaustive
40,9,3,2,2,12,2 9 11 12 21 22 26 31 33,exhaustive
40,9,3,2,2,12,2 9 11 15 18 20 22 27 36,exhaustive
40,9,3,2,2,12,2 9 11 15 18 20 22 33 36,exhaustive
40,9,3,2,2,12,2 9 12 19 26 29 30 35 38,exhaustive
40,9,3,2,2,12,2 9 12 25 26 29 30 35 38,exhaustive
40,9,3,2,2,12,2 9 18 19 20 23 30 35 40,exhaustive
40,9,3,2,2,12,2 9 18 20 23 25 30 35 40,exhaustive
40,9,3,2,2,12,3 11 17 23 24 28 29 30 34,exhaustive
40,9,3,2,2,12,3 12 15 18 21 27 32 33 37,exhaustive
40,9,3,2,2,12,3 12 16 18 19 22 23 25 29,exhaustive
40,9,3,2,2,12,3 20 24 26 27 30 31 33 36,exhaustive
40,9,3,2,2,12,3 28 32 34 35 37 38 39 40,exhaustive
40,9,3,2,2,12,3 4 5 9 10 23 29 32 37,exhaustive
40,9,3,2,2,12,3 4 8 9 14 28 31 34 36,exhaustive
40,9,3,2,2,12,3 4 9 12 18 24 30 38 40,exhaustive
40,9,3,2,2,12,3 4 9 15 16 20 21 22 26,exhaustive
40,9,3,2,2,12,3 5 10 16 22 31 35 36 39,exhaustive
40,9,3,2,2,12,3 5 7 10 13 19 24 25 30,exhaustive
40,9,3,2,2,12,3 5 8 10 11 14 15 17 21,exhaustive
40,9,3,2,2,12,3 7 11 13 17 20 26 32 37,exhaustive
40,9,3,2,2,12,3 7 13 16 22 27 28 33 34,exhaustive
40,9,3,2,2,12,3 7 8 12 13 14 18 35 39,exhaustive
40,9,3,2,2,12,3 8 14 19 20 25 26 38 40,exhaustive
40,9,3,2,2,12,4 10 11 14 15 28 32 39 40,exhaustive
40,9,3,2,2,12,4 10 11 16 28 29 30 31 39,exhaustive
40,9,3,2,2,12,4 10 11 22 23 24 28 36 39,exhaustive
40,9,3,2,2,12,4 10 13 16 23 28 33 35 37,exhaustive
40,9,3,2,2,12,4 10 13 16 23 28 33 37 39,exhaustive
40,9,3,2,2,12,4 10 14 17 21 28 32 35 38,exhaustive
40,9,3,2,2,12,4 10 16 17 23 28 30 35 36,exhaustive
40,9,3,2,2,12,4 10 17 22 24 28 29 31 35,exhaustive
40,9,3,2,2,12,4 12 13 17 24 26 27 37 38,exhaustive
40,9,3,2,2,12,4 12 13 17 24 26 33 37 38,exhaustive
40,9,3,2,2,12,4 12 14 15 25 26 27 32 40,exhaustive
40,9,3,2,2,12,4 12 14 19 21 26 32 33 38,exhaustive
40,9,3,2,2,12,4 12 16 19 23 26 30 33 36,exhaustive
40,9,3,2,2,12,4 12 16 25 26 27 29 30 31,exhaustive
40,9,3,2,2,12,4 12 19 22 24 26 29 31 33,exhaustive
40,9,3,2,2,12,4 12 22 23 24 25 26 27 36,exhaustive
40,9,3,2,2,12,4 13 14 15 16 18 19 20 39,exhaustive
40,9,3,2,2,12,4 13 14 15 16 18 20 25 39,exhaustive
40,9,3,2,2,12,4 13 17 18 20 27 30 32 38,exhaustive
40,9,3,2,2,12,4 13 17 18 20 30 32 33 38,exhaustive
40,9,3,2,2,12,4 14 15 18 19 20 32 33 40,exhaustive
40,9,3,2,2,12,4 14 18 20 21 25 27 32 38,exhaustive
40,9,3,2,2,12,4 16 18 19 20 29 30 31 33,exhaustive
40,9,3,2,2,12,4 16 18 20 23 25 27 30 36,exhaustive
40,9,3,2,2,12,4 18 19 20 22 23 24 33 36,exhaustive
40,9,3,2,2,12,4 18 20 22 24 25 27 29 31,exhaustive
40,9,3,2,2,12,4 5 11 13 14 24 25 31 34,exhaustive
40,9,3,2,2,12,4 5 11 14 21 32 34 38 39,exhaustive
40,9,3,2,2,12,4 5 11 16 23 30 34 36 39,exhaustive
40,9,3,2,2,12,4 5 11 22 24 29 31 34 39,exhaustive
40,9,3,2,2,12,4 5 13 14 17 24 25 31 34,exhaustive
40,9,3,2,2,12,4 5 13 22 23 32 33 34 35,exhaustive
40,9,3,2,2,12,4 5 13 22 23 32 33 34 39,exhaustive
40,9,3,2,2,12,4 5 14 15 17 32 34 35 40,exhaustive
40,9,3,2,2,12,4 5 16 17 29 30 31 34 35,exhaustive
40,9,3,2,2,12,4 5 17 22 23 24 34 35 36,exhaustive
40,9,3,2,2,12,4 5 6 11 21 23 25 32 34,exhaustive
40,9,3,2,2,12,4 5 6 17 21 23 25 32 34,exhaustive
40,9,3,2,2,12,4 5 6 8 33 34 35 36 38,exhaustive
40,9,3,2,2,12,4 5 6 8 33 34 36 38 39,exhaustive
40,9,3,2,2,12,4 5 7 16 29 33 34 35 37,exhaustive
40,9,3,2,2,12,4 5 7 16 29 33 34 37 39,exhaustive
40,9,3,2,2,12,4 5 7 8 11 25 30 34 36,exhaustive
40,9,3,2,2,12,4 5 7 8 17 25 30 34 36,exhaustive
40,9,3,2,2,12,4 5 8 11 15 34 37 39 40,exhaustive
40,9,3,2,2,12,4 5 8 17 21 34 35 37 38,exhaustive
40,9,3,2,2,12,4 6 10 11 15 25 28 29 32,exhaustive
40,9,3,2,2,12,4 6 10 15 17 25 28 29 32,exhaustive
40,9,3,2,2,12,4 6 12 16 17 21 26 27 31,exhaustive
40,9,3,2,2,12,4 6 12 16 17 21 26 31 33,exhaustive
40,9,3,2,2,12,4 6 12 19 24 26 29 38 39,exhaustive
40,9,3,2,2,12,4 6 12 24 25 26 29 38 39,exhaustive
40,9,3,2,2,12,4 6 15 16 17 18 20 27 36,exhaustive
40,9,3,2,2,12,4 6 15 16 17 18 20 33 36,exhaustive
40,9,3,2,2,12,4 6 18 19 20 23 24 39 40,exhaustive
40,9,3,2,2,12,4 6 18 20 23 24 25 39 40,exhaustive
40,9,3,2,2,12,4 6 8 10 28 31 33 35 40,exhaustive
40,9,3,2,2,12,4 6 8 10 28 31 33 39 40,exhaustive
40,9,3,2,2,12,4 7 10 11 14 24 25 28 36,exhaustive
40,9,3,2,2,12,4 7 10 14 17 24 25 28 36,exhaustive
40,9,3,2,2,12,4 7 10 22 28 29 32 33 35,exhaustive
40,9,3,2,2,12,4 7 10 22 28 29 32 33 39,exhaustive
40,9,3,2,2,12,4 7 12 14 16 19 21 26 39,exhaustive
40,9,3,2,2,12,4 7 12 14 16 21 25 26 39,exhaustive
40,9,3,2,2,12,4 7 12 17 26 27 30 32 40,exhaustive
40,9,3,2,2,12,4 7 12 17 26 30 32 33 40,exhaustive
40,9,3,2,2,12,4 7 17 18 20 24 27 37 40,exhaustive
40,9,3,2,2,12,4 7 17 18 20 24 33 37 40,exhaustive
40,9,3,2,2,12,4 7 8 18 19 20 21 22 39,exhaustive
40,9,3,2,2,12,4 7 8 18 20 21 22 25 39,exhaustive
40,9,3,2,2,12,4 8 10 11 13 25 28 30 31,exhaustive
40,9,3,2,2,12,4 8 10 11 21 28 37 38 39,exhaustive
40,9,3,2,2,12,4 8 10 13 17 25 28 30 31,exhaustive
40,9,3,2,2,12,4 8 10 15 17 28 35 37 40,exhaustive
40,9,3,2,2,12,4 8 12 13 15 19 22 26 39,exhaustive
40,9,3,2,2,12,4 8 12 13 15 22 25 26 39,exhaustive
40,9,3,2,2,12,4 8 12 15 19 26 33 37 40,exhaustive
40,9,3,2,2,12,4 8 12 21 25 26 27 37 38,exhaustive
40,9,3,2,2,12,4 8 15 18 20 25 27 37 40,exhaustive
40,9,3,2,2,12,4 8 18 19 20 21 33 37 38,exhaustive
40,9,3,2,2,12,5 13 14 15 16 17 19 27 34,exhaustive
40,9,3,2,2,12,5 13 14 15 16 17 25 27 34,exhaustive
40,9,3,2,2,12,5 13 19 27 30 32 34 38 39,exhaustive
40,9,3,2,2,12,5 13 19 30 32 33 34 38 39,exhaustive
40,9,3,2,2,12,5 13 24 25 27 34 35 37 38,exhaustive
40,9,3,2,2,12,5 13 24 25 33 34 35 37 38,exhaustive
40,9,3,2,2,12,5 6 11 19 24 29 33 34 38,exhaustive
40,9,3,2,2,12,5 6 11 24 25 29 33 34 38,exhaustive
40,9,3,2,2,12,5 6 15 16 19 27 34 36 39,exhaustive
40,9,3,2,2,12,5 6 15 16 19 33 34 36 39,exhaustive
40,9,3,2,2,12,5 6 16 21 25 27 31 34 35,exhaustive
40,9,3,2,2,12,5 6 16 21 25 31 33 34 35,exhaustive
40,9,3,2,2,12,5 6 17 19 23 24 27 34 40,exhaustive
40,9,3,2,2,12,5 6 17 23 24 25 27 34 40,exhaustive
40,9,3,2,2,12,5 6 8 9 27 31 34 35 40,exhaustive
40,9,3,2,2,12,5 6 8 9 27 31 34 39 40,exhaustive
40,9,3,2,2,12,5 6 9 11 15 19 29 32 34,exhaustive
40,9,3,2,2,12,5 6 9 15 17 19 29 32 34,exhaustive
40,9,3,2,2,12,5 7 11 14 16 19 21 33 34,exhaustive
40,9,3,2,2,12,5 7 11 14 16 21 25 33 34,exhaustive
40,9,3,2,2,12,5 7 19 24 27 34 37 39 40,exhaustive
40,9,3,2,2,12,5 7 19 24 33 34 37 39 40,exhaustive
40,9,3,2,2,12,5 7 25 27 30 32 34 35 40,exhaustive
40,9,3,2,2,12,5 7 25 30 32 33 34 35 40,exhaustive
40,9,3,2,2,12,5 7 8 17 19 21 22 27 34,exhaustive
40,9,3,2,2,12,5 7 8 17 21 22 25 27 34,exhaustive
40,9,3,2,2,12,5 7 9 11 14 19 24 34 36,exhaustive
40,9,3,2,2,12,5 7 9 14 17 19 24 34 36,exhaustive
40,9,3,2,2,12,5 7 9 22 27 29 32 34 35,exhaustive
40,9,3,2,2,12,5 7 9 22 27 29 32 34 39,exhaustive
40,9,3,2,2,12,5 8 11 13 15 19 22 33 34,exhaustive
40,9,3,2,2,12,5 8 11 13 15 22 25 33 34,exhaustive
40,9,3,2,2,12,5 8 9 11 13 19 30 31 34,exhaustive
40,9,3,2,2,12,5 8 9 11 15 34 37 39 40,exhaustive
40,9,3,2,2,12,5 8 9 13 17 19 30 31 34,exhaustive
40,9,3,2,2,12,5 8 9 17 21 34 35 37 38,exhaustive
40,9,3,2,2,12,5 9 11 14 21 32 34 38 39,exhaustive
40,9,3,2,2,12,5 9 11 16 23 30 34 36 39,exhaustive
40,9,3,2,2,12,5 9 11 22 24 29 31 34 39,exhaustive
