n,k,t,lambda,mu,lib_id,members,source_method
8,3,2,1,1,3,2 3 5,exhaustive
8,3,2,1,1,3,2 3 8,exhaustive
8,3,2,1,1,3,2 5 7,exhaustive
8,3,2,1,1,3,2 7 8,exhaustive
8,3,2,1,1,3,3 5 6,exhaustive
8,3,2,1,1,3,3 6 8,exhaustive
8,3,2,1,1,3,5 6 7,exhaustive
8,3,2,1,1,3,6 7 8,exhaustive
