group_id,param_id,graph_id,members,source_method
184,289,591,2 4 5 7 8 11 14 17 18 20 21 23 28 31 32 34 35 37 38 41,exhaustive
184,289,590,2 4 5 7 8 11 14 17 20 22 23 25 26 28 29 31 32 35 42 44,exhaustive
184,289,588,2 4 5 7 8 11 16 18 19 20 21 22 23 25 30 32 33 34 35 37,exhaustive
184,289,589,2 4 5 7 8 11 16 18 19 20 21 23 30 32 33 34 35 37 42 44,exhaustive
184,289,588,2 4 5 7 8 11 16 18 19 21 22 24 25 27 30 32 33 35 38 41,exhaustive
184,289,589,2 4 5 7 8 11 16 18 19 21 24 26 27 29 32 34 35 37 42 44,exhaustive
184,289,591,2 4 5 7 8 11 18 20 21 22 23 25 28 30 31 32 33 35 42 44,exhaustive
184,289,590,2 4 5 7 8 11 18 20 21 22 23 25 28 31 32 34 35 37 42 44,exhaustive
184,289,587,2 4 5 7 8 11 18 21 22 24 25 26 27 28 29 31 32 35 42 44,exhaustive
184,289,587,2 4 5 7 8 11 18 21 22 24 25 27 28 31 32 35 38 41 42 44,exhaustive
184,289,591,2 5 10 12 13 14 15 16 17 19 24 27 30 33 34 36 37 39 40 43,exhaustive
184,289,588,2 5 10 12 13 14 15 17 20 23 28 30 31 33 36 38 39 40 41 43,exhaustive
184,289,589,2 5 10 12 13 14 15 17 24 26 27 28 29 31 36 39 40 42 43 44,exhaustive
184,289,588,2 5 10 12 13 14 15 17 24 27 28 30 31 33 36 39 40 42 43 44,exhaustive
184,289,590,2 5 10 12 13 15 16 19 22 24 25 26 27 29 36 39 40 42 43 44,exhaustive
184,289,588,2 5 10 12 13 15 18 20 21 22 23 25 28 31 36 38 39 40 41 43,exhaustive
184,289,588,2 5 10 12 13 15 18 20 21 23 26 28 29 30 31 33 36 39 40 43,exhaustive
184,289,589,2 5 10 12 13 15 18 20 21 23 26 28 29 31 36 39 40 42 43 44,exhaustive
184,289,589,2 5 10 12 13 15 18 20 21 23 28 31 34 36 37 38 39 40 41 43,exhaustive
184,289,589,2 5 10 12 13 15 20 23 26 28 29 30 31 33 36 38 39 40 41 43,exhaustive
184,289,590,2 5 10 13 14 16 17 18 19 21 24 27 32 35 36 38 39 40 41 43,exhaustive
184,289,588,2 5 10 13 14 17 18 20 21 22 23 25 28 31 32 35 36 39 40 43,exhaustive
184,289,590,2 5 10 13 16 18 19 21 22 24 25 26 27 29 32 35 36 39 40 43,exhaustive
184,289,591,2 5 10 13 16 18 19 21 24 27 32 35 36 38 39 40 41 42 43 44,exhaustive
184,289,591,2 5 10 13 16 19 24 27 30 32 33 34 35 36 37 38 39 40 41 43,exhaustive
184,289,589,2 5 10 13 20 23 28 31 32 34 35 36 37 38 39 40 41 42 43 44,exhaustive
184,289,590,2 5 12 14 15 16 17 18 19 21 24 27 34 36 37 38 39 40 41 43,exhaustive
184,289,591,2 5 12 14 15 16 17 19 22 24 25 26 27 29 36 39 40 42 43 44,exhaustive
184,289,588,2 5 12 14 15 17 18 21 24 26 27 28 29 30 31 33 36 39 40 43,exhaustive
184,289,589,2 5 12 14 15 17 24 27 28 30 31 33 34 36 37 39 40 42 43 44,exhaustive
184,289,587,2 5 12 15 16 18 19 20 21 22 23 25 26 29 36 39 40 42 43 44,exhaustive
184,289,587,2 5 12 15 16 18 19 20 21 22 23 25 36 38 39 40 41 42 43 44,exhaustive
184,289,590,2 5 12 15 16 18 19 21 22 24 25 27 30 33 36 39 40 42 43 44,exhaustive
184,289,591,2 5 12 15 16 18 19 21 22 24 25 27 34 36 37 39 40 42 43 44,exhaustive
184,289,589,2 5 12 15 18 20 21 22 23 25 28 30 31 33 36 38 39 40 41 43,exhaustive
184,289,588,2 5 12 15 18 20 21 23 26 28 29 31 34 36 37 39 40 42 43 44,exhaustive
184,289,589,2 5 12 15 18 21 22 24 25 27 28 30 31 33 34 36 37 39 40 43,exhaustive
184,289,588,2 5 12 15 18 21 24 27 28 30 31 33 34 36 37 39 40 42 43 44,exhaustive
184,289,588,2 5 14 16 17 18 19 20 21 22 23 25 32 35 36 39 40 42 43 44,exhaustive
184,289,589,2 5 14 16 17 18 19 20 21 23 32 35 36 38 39 40 41 42 43 44,exhaustive
184,289,589,2 5 16 19 20 22 23 25 26 29 30 32 33 35 36 39 40 42 43 44,exhaustive
184,289,588,2 5 16 19 20 22 23 25 26 29 32 35 36 38 39 40 41 42 43 44,exhaustive
184,289,591,2 5 16 19 22 24 25 26 27 29 30 32 33 35 36 38 39 40 41 43,exhaustive
184,289,590,2 5 16 19 22 24 25 27 30 32 33 35 36 38 39 40 41 42 43 44,exhaustive
184,289,589,2 5 20 23 26 28 29 30 31 32 33 34 35 36 37 38 39 40 41 43,exhaustive
184,289,588,2 5 20 23 26 28 29 31 32 34 35 36 37 38 39 40 41 42 43 44,exhaustive
184,289,587,2 5 24 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44,exhaustive
184,289,591,2 5 6 8 9 10 11 12 13 14 15 16 17 19 20 23 26 29 40 43,exhaustive
184,289,590,2 5 6 8 9 10 11 12 13 14 15 16 17 19 20 23 34 37 40 43,exhaustive
184,289,590,2 5 6 8 9 10 11 12 13 15 16 18 19 21 24 27 34 37 40 43,exhaustive
184,289,591,2 5 6 8 9 10 11 12 13 15 16 19 20 22 23 25 40 42 43 44,exhaustive
184,289,590,2 5 6 8 9 10 11 12 13 15 16 19 20 23 30 33 40 42 43 44,exhaustive
184,289,591,2 5 6 8 9 10 11 12 13 15 16 19 22 24 25 27 38 40 41 43,exhaustive
