n,k,t,lambda,mu,lib_id,members,source_method
24,8,4,0,4,5,8 12 14 15 18 19 20 23,exhaustive
24,11,7,6,4,5,2 3 4 5 6 7 9 10 11 13 17,exhaustive
24,11,7,6,4,5,2 3 4 6 7 9 12 13 18 19 23,exhaustive
24,11,7,6,4,5,2 4 5 7 11 14 16 18 20 22 23,exhaustive
24,11,7,6,4,5,2 4 5 7 11 14 18 20 21 23 24,exhaustive
24,11,7,6,4,5,2 4 5 7 8 11 15 18 21 23 24,exhaustive
24,11,7,6,4,5,2 4 7 10 12 14 16 17 19 20 22,exhaustive
24,11,7,6,4,5,2 4 7 10 12 14 17 19 20 21 24,exhaustive
24,11,7,6,4,5,2 4 7 8 10 12 15 17 19 21 24,exhaustive
24,11,7,6,4,5,3 4 5 8 9 10 11 14 15 17 20,exhaustive
24,11,7,6,4,5,3 4 5 9 10 11 16 17 21 22 24,exhaustive
24,11,7,6,4,5,3 4 8 9 12 14 15 18 19 20 23,exhaustive
24,11,7,6,4,5,3 4 9 12 16 18 19 21 22 23 24,exhaustive
24,11,7,6,4,5,4 5 6 11 13 14 16 18 20 22 23,exhaustive
24,11,7,6,4,5,4 5 6 8 11 13 15 16 18 22 23,exhaustive
24,11,7,6,4,5,4 5 6 8 11 13 15 18 21 23 24,exhaustive
24,11,7,6,4,5,4 6 10 12 13 14 16 17 19 20 22,exhaustive
24,11,7,6,4,5,4 6 8 10 12 13 15 16 17 19 22,exhaustive
24,11,7,6,4,5,4 6 8 10 12 13 15 17 19 21 24,exhaustive
24,8,4,0,4,6,12 16 18 19 21 22 23 24,exhaustive
24,8,4,0,4,6,2 5 6 7 10 11 13 17,exhaustive
24,8,4,0,4,6,2 6 7 12 13 18 19 23,exhaustive
24,8,4,0,4,6,5 10 11 16 17 21 22 24,exhaustive
24,8,4,0,4,6,5 8 10 11 14 15 17 20,exhaustive
24,8,4,0,4,6,8 12 14 15 18 19 20 23,exhaustive
24,11,6,5,5,6,2 3 10 11 12 13 15 16 18 20 24,exhaustive
24,11,6,5,5,6,2 3 10 11 12 13 15 18 20 22 24,exhaustive
24,11,6,5,5,6,2 3 11 12 13 14 15 17 22 23 24,exhaustive
24,11,6,5,5,6,2 3 5 10 13 15 16 18 19 20 24,exhaustive
24,11,6,5,5,6,2 3 5 10 13 15 18 19 20 22 24,exhaustive
24,11,6,5,5,6,2 3 5 13 14 15 16 17 19 21 23,exhaustive
24,11,6,5,5,6,2 3 5 13 15 16 17 19 20 21 23,exhaustive
24,11,6,5,5,6,2 3 5 13 15 17 19 20 21 22 23,exhaustive
24,11,6,5,5,6,2 3 5 6 10 14 15 16 18 19 21,exhaustive
24,11,6,5,5,6,2 3 5 6 10 14 15 18 19 21 22,exhaustive
24,11,6,5,5,6,2 3 5 6 15 17 19 20 21 22 23,exhaustive
24,11,6,5,5,6,2 3 5 6 8 10 14 16 18 19 24,exhaustive
24,11,6,5,5,6,2 3 5 6 8 10 14 18 19 21 22,exhaustive
24,11,6,5,5,6,2 3 5 6 8 10 16 18 19 20 21,exhaustive
24,11,6,5,5,6,2 3 5 6 8 10 16 18 19 20 24,exhaustive
24,11,6,5,5,6,2 3 5 6 8 17 19 20 21 22 23,exhaustive
24,11,6,5,5,6,2 3 5 6 8 17 19 20 22 23 24,exhaustive
24,11,6,5,5,6,2 3 5 8 10 13 14 16 18 19 21,exhaustive
24,11,6,5,5,6,2 3 5 8 10 13 14 16 18 19 24,exhaustive
24,11,6,5,5,6,2 3 5 8 10 13 16 18 19 20 21,exhaustive
24,11,6,5,5,6,2 3 5 8 10 13 18 19 20 22 24,exhaustive
24,11,6,5,5,6,2 3 6 10 11 12 14 15 16 18 21,exhaustive
24,11,6,5,5,6,2 3 6 10 11 12 14 15 18 21 22,exhaustive
24,11,6,5,5,6,2 3 6 11 12 14 15 16 17 23 24,exhaustive
24,11,6,5,5,6,2 3 6 11 12 14 15 17 22 23 24,exhaustive
24,11,6,5,5,6,2 3 6 11 12 15 16 17 20 23 24,exhaustive
24,11,6,5,5,6,2 3 6 8 10 11 12 14 16 18 24,exhaustive
24,11,6,5,5,6,2 3 6 8 10 11 12 14 18 21 22,exhaustive
24,11,6,5,5,6,2 3 6 8 10 11 12 16 18 20 21,exhaustive
24,11,6,5,5,6,2 3 6 8 10 11 12 16 18 20 24,exhaustive
24,11,6,5,5,6,2 3 8 10 11 12 13 14 16 18 21,exhaustive
24,11,6,5,5,6,2 3 8 10 11 12 13 14 16 18 24,exhaustive
24,11,6,5,5,6,2 3 8 10 11 12 13 16 18 20 21,exhaustive
24,11,6,5,5,6,2 3 8 10 11 12 13 18 20 22 24,exhaustive
24,11,6,5,5,6,2 3 8 11 12 13 14 17 21 22 23,exhaustive
24,11,6,5,5,6,2 3 8 11 12 13 14 17 22 23 24,exhaustive
24,11,6,5,5,6,2 5 6 8 9 14 16 17 19 23 24,exhaustive
24,11,6,5,5,6,2 5 6 8 9 14 17 19 21 22 23,exhaustive
24,11,6,5,5,6,2 5 6 8 9 16 17 19 20 21 23,exhaustive
24,11,6,5,5,6,2 5 6 8 9 16 17 19 20 23 24,exhaustive
24,11,6,5,5,6,2 5 6 9 10 14 15 16 18 19 24,exhaustive
24,11,6,5,5,6,2 5 6 9 10 14 15 18 19 22 24,exhaustive
24,11,6,5,5,6,2 5 6 9 10 15 16 18 19 20 24,exhaustive
24,11,6,5,5,6,2 5 6 9 14 15 16 17 19 21 23,exhaustive
24,11,6,5,5,6,2 5 6 9 14 15 17 19 21 22 23,exhaustive
24,11,6,5,5,6,2 5 8 9 10 13 14 18 19 21 22,exhaustive
24,11,6,5,5,6,2 5 8 9 10 13 14 18 19 22 24,exhaustive
24,11,6,5,5,6,2 5 8 9 13 14 16 17 19 21 23,exhaustive
24,11,6,5,5,6,2 5 8 9 13 14 16 17 19 23 24,exhaustive
24,11,6,5,5,6,2 5 8 9 13 16 17 19 20 21 23,exhaustive
24,11,6,5,5,6,2 5 8 9 13 17 19 20 22 23 24,exhaustive
24,11,6,5,5,6,2 5 9 10 13 14 15 18 19 22 24,exhaustive
24,11,6,5,5,6,2 5 9 13 15 16 17 19 20 23 24,exhaustive
24,11,6,5,5,6,2 5 9 13 15 17 19 20 22 23 24,exhaustive
24,11,6,5,5,6,2 6 8 9 10 11 12 18 20 21 22,exhaustive
24,11,6,5,5,6,2 6 8 9 10 11 12 18 20 22 24,exhaustive
24,11,6,5,5,6,2 6 8 9 11 12 14 16 17 23 24,exhaustive
24,11,6,5,5,6,2 6 8 9 11 12 14 17 21 22 23,exhaustive
24,11,6,5,5,6,2 6 8 9 11 12 16 17 20 21 23,exhaustive
24,11,6,5,5,6,2 6 8 9 11 12 16 17 20 23 24,exhaustive
24,11,6,5,5,6,2 6 9 10 11 12 15 18 20 21 22,exhaustive
24,11,6,5,5,6,2 6 9 11 12 14 15 16 17 21 23,exhaustive
24,11,6,5,5,6,2 6 9 11 12 14 15 17 21 22 23,exhaustive
24,11,6,5,5,6,2 8 9 11 12 13 14 16 17 21 23,exhaustive
24,11,6,5,5,6,2 8 9 11 12 13 14 16 17 23 24,exhaustive
24,11,6,5,5,6,2 8 9 11 12 13 16 17 20 21 23,exhaustive
24,11,6,5,5,6,2 8 9 11 12 13 17 20 22 23 24,exhaustive
24,11,6,5,5,6,2 9 10 11 12 13 14 15 16 18 21,exhaustive
24,11,6,5,5,6,2 9 10 11 12 13 15 16 18 20 21,exhaustive
24,11,6,5,5,6,2 9 10 11 12 13 15 18 20 21 22,exhaustive
24,11,6,5,5,6,2 9 11 12 13 15 16 17 20 23 24,exhaustive
24,11,6,5,5,6,2 9 11 12 13 15 17 20 22 23 24,exhaustive
24,11,6,5,5,6,3 5 6 7 10 14 15 16 18 19 21,exhaustive
24,11,6,5,5,6,3 5 6 7 10 14 15 18 19 22 24,exhaustive
24,11,6,5,5,6,3 5 6 7 10 15 18 19 20 21 22,exhaustive
24,11,6,5,5,6,3 5 6 7 10 15 18 19 20 22 24,exhaustive
24,11,6,5,5,6,3 5 6 7 8 10 14 16 18 19 21,exhaustive
24,11,6,5,5,6,3 5 6 7 8 10 14 18 19 21 22,exhaustive
24,11,6,5,5,6,3 5 6 7 8 14 16 17 19 23 24,exhaustive
24,11,6,5,5,6,3 5 6 7 8 14 17 19 22 23 24,exhaustive
24,11,6,5,5,6,3 5 6 7 8 17 19 20 22 23 24,exhaustive
24,11,6,5,5,6,3 5 7 10 13 14 15 18 19 21 22,exhaustive
24,11,6,5,5,6,3 5 7 10 13 14 15 18 19 22 24,exhaustive
24,11,6,5,5,6,3 5 7 10 13 15 16 18 19 20 24,exhaustive
24,11,6,5,5,6,3 5 7 10 13 15 18 19 20 21 22,exhaustive
24,11,6,5,5,6,3 5 7 13 14 15 16 17 19 21 23,exhaustive
24,11,6,5,5,6,3 5 7 13 14 15 16 17 19 23 24,exhaustive
24,11,6,5,5,6,3 5 7 8 10 13 16 18 19 20 24,exhaustive
24,11,6,5,5,6,3 5 7 8 10 13 18 19 20 22 24,exhaustive
24,11,6,5,5,6,3 5 7 8 13 14 16 17 19 23 24,exhaustive
24,11,6,5,5,6,3 6 7 10 11 12 14 15 16 18 21,exhaustive
24,11,6,5,5,6,3 6 7 10 11 12 14 15 18 22 24,exhaustive
24,11,6,5,5,6,3 6 7 10 11 12 15 18 20 21 22,exhaustive
24,11,6,5,5,6,3 6 7 10 11 12 15 18 20 22 24,exhaustive
24,11,6,5,5,6,3 6 7 11 12 15 16 17 20 21 23,exhaustive
24,11,6,5,5,6,3 6 7 11 12 15 16 17 20 23 24,exhaustive
24,11,6,5,5,6,3 6 7 8 10 11 12 14 16 18 21,exhaustive
24,11,6,5,5,6,3 6 7 8 10 11 12 14 18 21 22,exhaustive
24,11,6,5,5,6,3 6 7 8 11 12 16 17 20 21 23,exhaustive
24,11,6,5,5,6,3 7 10 11 12 13 14 15 18 21 22,exhaustive
24,11,6,5,5,6,3 7 10 11 12 13 14 15 18 22 24,exhaustive
24,11,6,5,5,6,3 7 10 11 12 13 15 16 18 20 24,exhaustive
24,11,6,5,5,6,3 7 10 11 12 13 15 18 20 21 22,exhaustive
24,11,6,5,5,6,3 7 8 10 11 12 13 16 18 20 24,exhaustive
24,11,6,5,5,6,3 7 8 10 11 12 13 18 20 22 24,exhaustive
24,11,6,5,5,6,3 7 8 11 12 13 14 17 21 22 23,exhaustive
24,11,6,5,5,6,3 7 8 11 12 13 16 17 20 21 23,exhaustive
24,11,6,5,5,6,3 7 8 11 12 13 17 20 21 22 23,exhaustive
24,11,6,5,5,6,5 6 7 8 9 10 16 18 19 20 21,exhaustive
24,11,6,5,5,6,5 6 7 8 9 14 16 17 19 21 23,exhaustive
24,11,6,5,5,6,5 6 7 8 9 14 17 19 21 22 23,exhaustive
24,11,6,5,5,6,5 6 7 9 10 15 16 18 19 20 21,exhaustive
24,11,6,5,5,6,5 6 7 9 10 15 16 18 19 20 24,exhaustive
24,11,6,5,5,6,5 6 7 9 14 15 16 17 19 21 23,exhaustive
24,11,6,5,5,6,5 6 7 9 14 15 17 19 22 23 24,exhaustive
24,11,6,5,5,6,5 6 7 9 15 17 19 20 21 22 23,exhaustive
24,11,6,5,5,6,5 6 7 9 15 17 19 20 22 23 24,exhaustive
24,11,6,5,5,6,5 7 8 9 10 13 14 18 19 21 22,exhaustive
24,11,6,5,5,6,5 7 8 9 10 13 16 18 19 20 21,exhaustive
24,11,6,5,5,6,5 7 8 9 10 13 18 19 20 21 22,exhaustive
24,11,6,5,5,6,5 7 8 9 13 16 17 19 20 23 24,exhaustive
24,11,6,5,5,6,5 7 8 9 13 17 19 20 22 23 24,exhaustive
24,11,6,5,5,6,5 7 9 13 14 15 17 19 21 22 23,exhaustive
24,11,6,5,5,6,5 7 9 13 14 15 17 19 22 23 24,exhaustive
24,11,6,5,5,6,5 7 9 13 15 16 17 19 20 23 24,exhaustive
24,11,6,5,5,6,5 7 9 13 15 17 19 20 21 22 23,exhaustive
24,11,6,5,5,6,6 7 8 9 10 11 12 14 16 18 24,exhaustive
24,11,6,5,5,6,6 7 8 9 10 11 12 14 18 22 24,exhaustive
24,11,6,5,5,6,6 7 8 9 10 11 12 18 20 22 24,exhaustive
24,11,6,5,5,6,6 7 8 9 11 12 14 16 17 21 23,exhaustive
24,11,6,5,5,6,6 7 8 9 11 12 14 17 21 22 23,exhaustive
24,11,6,5,5,6,6 7 9 11 12 14 15 16 17 21 23,exhaustive
24,11,6,5,5,6,6 7 9 11 12 14 15 17 22 23 24,exhaustive
24,11,6,5,5,6,6 7 9 11 12 15 17 20 21 22 23,exhaustive
24,11,6,5,5,6,6 7 9 11 12 15 17 20 22 23 24,exhaustive
24,11,6,5,5,6,7 8 9 10 11 12 13 14 16 18 24,exhaustive
24,11,6,5,5,6,7 8 9 11 12 13 16 17 20 23 24,exhaustive
24,11,6,5,5,6,7 8 9 11 12 13 17 20 22 23 24,exhaustive
24,11,6,5,5,6,7 9 10 11 12 13 14 15 16 18 21,exhaustive
24,11,6,5,5,6,7 9 10 11 12 13 14 15 16 18 24,exhaustive
24,11,6,5,5,6,7 9 11 12 13 14 15 17 21 22 23,exhaustive
24,11,6,5,5,6,7 9 11 12 13 14 15 17 22 23 24,exhaustive
24,11,6,5,5,6,7 9 11 12 13 15 16 17 20 23 24,exhaustive
24,11,6,5,5,6,7 9 11 12 13 15 17 20 21 22 23,exhaustive
24,11,7,6,4,6,2 3 4 5 6 7 9 10 11 13 17,exhaustive
24,11,7,6,4,6,2 3 4 6 7 9 12 13 18 19 23,exhaustive
24,11,7,6,4,6,2 4 5 7 11 14 16 18 20 22 23,exhaustive
24,11,7,6,4,6,2 4 5 7 11 14 18 20 21 23 24,exhaustive
24,11,7,6,4,6,2 4 5 7 8 11 15 18 21 23 24,exhaustive
24,11,7,6,4,6,2 4 7 10 12 14 16 17 19 20 22,exhaustive
24,11,7,6,4,6,2 4 7 10 12 14 17 19 20 21 24,exhaustive
24,11,7,6,4,6,2 4 7 8 10 12 15 17 19 21 24,exhaustive
24,11,7,6,4,6,3 4 5 8 9 10 11 14 15 17 20,exhaustive
24,11,7,6,4,6,3 4 5 9 10 11 16 17 21 22 24,exhaustive
24,11,7,6,4,6,3 4 8 9 12 14 15 18 19 20 23,exhaustive
24,11,7,6,4,6,3 4 9 12 16 18 19 21 22 23 24,exhaustive
24,11,7,6,4,6,4 5 6 11 13 14 16 18 20 22 23,exhaustive
24,11,7,6,4,6,4 5 6 8 11 13 15 16 18 22 23,exhaustive
24,11,7,6,4,6,4 5 6 8 11 13 15 18 21 23 24,exhaustive
24,11,7,6,4,6,4 6 10 12 13 14 16 17 19 20 22,exhaustive
24,11,7,6,4,6,4 6 8 10 12 13 15 16 17 19 22,exhaustive
24,11,7,6,4,6,4 6 8 10 12 13 15 17 19 21 24,exhaustive
24,11,8,7,3,6,2 3 5 6 8 10 12 14 16 18 21,exhaustive
24,11,8,7,3,6,2 3 5 8 10 12 13 16 18 20 24,exhaustive
24,11,8,7,3,6,2 5 6 8 9 12 14 16 17 21 23,exhaustive
24,11,8,7,3,6,2 5 8 9 12 13 16 17 20 23 24,exhaustive
24,11,8,7,3,6,3 5 6 7 10 12 14 15 18 21 22,exhaustive
24,11,8,7,3,6,3 5 7 10 12 13 15 18 20 22 24,exhaustive
24,11,8,7,3,6,5 6 7 9 12 14 15 17 21 22 23,exhaustive
24,11,8,7,3,6,5 7 9 12 13 15 17 20 22 23 24,exhaustive
24,8,4,0,4,7,12 16 18 19 21 22 23 24,exhaustive
24,8,4,0,4,7,2 5 6 7 10 11 13 17,exhaustive
24,8,4,0,4,7,2 6 7 12 13 18 19 23,exhaustive
24,8,4,0,4,7,5 10 11 16 17 21 22 24,exhaustive
24,8,4,0,4,7,5 8 10 11 14 15 17 20,exhaustive
24,8,4,0,4,7,8 12 14 15 18 19 20 23,exhaustive
24,11,7,6,4,7,2 3 4 5 6 7 9 10 11 13 17,exhaustive
24,11,7,6,4,7,2 3 4 6 7 9 12 13 18 19 23,exhaustive
24,11,7,6,4,7,2 4 5 7 11 14 16 18 20 22 23,exhaustive
24,11,7,6,4,7,2 4 5 7 11 14 18 20 21 23 24,exhaustive
24,11,7,6,4,7,2 4 5 7 8 11 15 18 21 23 24,exhaustive
24,11,7,6,4,7,2 4 7 10 12 14 16 17 19 20 22,exhaustive
24,11,7,6,4,7,2 4 7 10 12 14 17 19 20 21 24,exhaustive
24,11,7,6,4,7,2 4 7 8 10 12 15 17 19 21 24,exhaustive
24,11,7,6,4,7,3 4 5 8 9 10 11 14 15 17 20,exhaustive
24,11,7,6,4,7,3 4 5 9 10 11 16 17 21 22 24,exhaustive
24,11,7,6,4,7,3 4 8 9 12 14 15 18 19 20 23,exhaustive
24,11,7,6,4,7,3 4 9 12 16 18 19 21 22 23 24,exhaustive
24,11,7,6,4,7,4 5 6 11 13 14 16 18 20 22 23,exhaustive
24,11,7,6,4,7,4 5 6 8 11 13 15 16 18 22 23,exhaustive
24,11,7,6,4,7,4 5 6 8 11 13 15 18 21 23 24,exhaustive
24,11,7,6,4,7,4 6 10 12 13 14 16 17 19 20 22,exhaustive
24,11,7,6,4,7,4 6 8 10 12 13 15 16 17 19 22,exhaustive
24,11,7,6,4,7,4 6 8 10 12 13 15 17 19 21 24,exhaustive
24,8,4,0,4,8,12 16 18 19 21 22 23 24,exhaustive
24,8,4,0,4,8,2 5 6 7 10 11 13 17,exhaustive
24,8,4,0,4,8,2 6 7 12 13 18 19 23,exhaustive
24,8,4,0,4,8,5 10 11 16 17 21 22 24,exhaustive
24,8,4,0,4,8,5 8 10 11 14 15 17 20,exhaustive
24,8,4,0,4,8,8 12 14 15 18 19 20 23,exhaustive
24,11,6,5,5,8,2 3 10 11 12 13 15 16 18 20 24,exhaustive
24,11,6,5,5,8,2 3 10 11 12 13 15 18 20 22 24,exhaustive
24,11,6,5,5,8,2 3 11 12 13 14 15 17 22 23 24,exhaustive
24,11,6,5,5,8,2 3 5 10 13 15 16 18 19 20 24,exhaustive
24,11,6,5,5,8,2 3 5 10 13 15 18 19 20 22 24,exhaustive
24,11,6,5,5,8,2 3 5 13 14 15 16 17 19 21 23,exhaustive
24,11,6,5,5,8,2 3 5 13 15 16 17 19 20 21 23,exhaustive
24,11,6,5,5,8,2 3 5 13 15 17 19 20 21 22 23,exhaustive
24,11,6,5,5,8,2 3 5 6 10 14 15 16 18 19 21,exhaustive
24,11,6,5,5,8,2 3 5 6 10 14 15 18 19 21 22,exhaustive
24,11,6,5,5,8,2 3 5 6 15 17 19 20 21 22 23,exhaustive
24,11,6,5,5,8,2 3 5 6 8 10 14 18 19 21 22,exhaustive
24,11,6,5,5,8,2 3 5 6 8 17 19 20 21 22 23,exhaustive
24,11,6,5,5,8,2 3 5 6 8 17 19 20 22 23 24,exhaustive
24,11,6,5,5,8,2 3 5 8 10 13 18 19 20 22 24,exhaustive
24,11,6,5,5,8,2 3 6 10 11 12 14 15 16 18 21,exhaustive
24,11,6,5,5,8,2 3 6 10 11 12 14 15 18 21 22,exhaustive
24,11,6,5,5,8,2 3 6 11 12 14 15 16 17 23 24,exhaustive
24,11,6,5,5,8,2 3 6 11 12 14 15 17 22 23 24,exhaustive
24,11,6,5,5,8,2 3 6 11 12 15 16 17 20 23 24,exhaustive
24,11,6,5,5,8,2 3 6 8 10 11 12 14 18 21 22,exhaustive
24,11,6,5,5,8,2 3 8 10 11 12 13 18 20 22 24,exhaustive
24,11,6,5,5,8,2 3 8 11 12 13 14 17 21 22 23,exhaustive
24,11,6,5,5,8,2 3 8 11 12 13 14 17 22 23 24,exhaustive
24,11,6,5,5,8,2 5 6 8 9 14 17 19 21 22 23,exhaustive
24,11,6,5,5,8,2 5 6 9 10 14 15 16 18 19 24,exhaustive
24,11,6,5,5,8,2 5 6 9 10 14 15 18 19 22 24,exhaustive
24,11,6,5,5,8,2 5 6 9 10 15 16 18 19 20 24,exhaustive
24,11,6,5,5,8,2 5 6 9 14 15 16 17 19 21 23,exhaustive
24,11,6,5,5,8,2 5 6 9 14 15 17 19 21 22 23,exhaustive
24,11,6,5,5,8,2 5 8 9 10 13 14 18 19 21 22,exhaustive
24,11,6,5,5,8,2 5 8 9 10 13 14 18 19 22 24,exhaustive
24,11,6,5,5,8,2 5 8 9 13 17 19 20 22 23 24,exhaustive
24,11,6,5,5,8,2 5 9 10 13 14 15 18 19 22 24,exhaustive
24,11,6,5,5,8,2 5 9 13 15 16 17 19 20 23 24,exhaustive
24,11,6,5,5,8,2 5 9 13 15 17 19 20 22 23 24,exhaustive
24,11,6,5,5,8,2 6 8 9 10 11 12 18 20 21 22,exhaustive
24,11,6,5,5,8,2 6 8 9 10 11 12 18 20 22 24,exhaustive
24,11,6,5,5,8,2 6 8 9 11 12 14 17 21 22 23,exhaustive
24,11,6,5,5,8,2 6 9 10 11 12 15 18 20 21 22,exhaustive
24,11,6,5,5,8,2 6 9 11 12 14 15 16 17 21 23,exhaustive
24,11,6,5,5,8,2 6 9 11 12 14 15 17 21 22 23,exhaustive
24,11,6,5,5,8,2 8 9 11 12 13 17 20 22 23 24,exhaustive
24,11,6,5,5,8,2 9 10 11 12 13 14 15 16 18 21,exhaustive
24,11,6,5,5,8,2 9 10 11 12 13 15 16 18 20 21,exhaustive
